RANK	DOCUMENT	PRECISION	RECALL
1	CACM-2976	1.0	0.037037037037037035
2	CACM-2957	1.0	0.07407407407407407
3	CACM-2967	0.6666666666666666	0.07407407407407407
4	CACM-2182	0.5	0.07407407407407407
5	CACM-888	0.4	0.07407407407407407
6	CACM-2088	0.3333333333333333	0.07407407407407407
7	CACM-1687	0.2857142857142857	0.07407407407407407
8	CACM-1690	0.25	0.07407407407407407
9	CACM-1688	0.2222222222222222	0.07407407407407407
10	CACM-757	0.2	0.07407407407407407
11	CACM-75	0.18181818181818182	0.07407407407407407
12	CACM-517	0.16666666666666666	0.07407407407407407
13	CACM-705	0.15384615384615385	0.07407407407407407
14	CACM-1776	0.14285714285714285	0.07407407407407407
15	CACM-1704	0.13333333333333333	0.07407407407407407
16	CACM-2934	0.125	0.07407407407407407
17	CACM-2672	0.11764705882352941	0.07407407407407407
18	CACM-2743	0.1111111111111111	0.07407407407407407
19	CACM-1762	0.10526315789473684	0.07407407407407407
20	CACM-3151	0.1	0.07407407407407407
21	CACM-2029	0.09523809523809523	0.07407407407407407
22	CACM-1981	0.09090909090909091	0.07407407407407407
23	CACM-1761	0.08695652173913043	0.07407407407407407
24	CACM-1760	0.08333333333333333	0.07407407407407407
25	CACM-1838	0.08	0.07407407407407407
26	CACM-1730	0.07692307692307693	0.07407407407407407
27	CACM-2663	0.07407407407407407	0.07407407407407407
28	CACM-2336	0.07142857142857142	0.07407407407407407
29	CACM-2512	0.06896551724137931	0.07407407407407407
30	CACM-1798	0.06666666666666667	0.07407407407407407
31	CACM-1943	0.06451612903225806	0.07407407407407407
32	CACM-1860	0.0625	0.07407407407407407
33	CACM-67	0.06060606060606061	0.07407407407407407
34	CACM-3172	0.058823529411764705	0.07407407407407407
35	CACM-999	0.05714285714285714	0.07407407407407407
36	CACM-1106	0.05555555555555555	0.07407407407407407
37	CACM-2303	0.05405405405405406	0.07407407407407407
38	CACM-433	0.05263157894736842	0.07407407407407407
39	CACM-866	0.05128205128205128	0.07407407407407407
40	CACM-189	0.05	0.07407407407407407
41	CACM-198	0.04878048780487805	0.07407407407407407
42	CACM-6	0.047619047619047616	0.07407407407407407
43	CACM-2	0.046511627906976744	0.07407407407407407
44	CACM-415	0.045454545454545456	0.07407407407407407
45	CACM-166	0.044444444444444446	0.07407407407407407
46	CACM-1069	0.043478260869565216	0.07407407407407407
47	CACM-1693	0.0425531914893617	0.07407407407407407
48	CACM-3164	0.041666666666666664	0.07407407407407407
49	CACM-3184	0.04081632653061224	0.07407407407407407
50	CACM-3161	0.04	0.07407407407407407
51	CACM-3126	0.0392156862745098	0.07407407407407407
52	CACM-3063	0.038461538461538464	0.07407407407407407
53	CACM-3062	0.03773584905660377	0.07407407407407407
54	CACM-3061	0.037037037037037035	0.07407407407407407
55	CACM-3007	0.03636363636363636	0.07407407407407407
56	CACM-2982	0.03571428571428571	0.07407407407407407
57	CACM-2975	0.03508771929824561	0.07407407407407407
58	CACM-2974	0.034482758620689655	0.07407407407407407
59	CACM-2942	0.03389830508474576	0.07407407407407407
60	CACM-2909	0.03333333333333333	0.07407407407407407
61	CACM-2908	0.03278688524590164	0.07407407407407407
62	CACM-2854	0.03225806451612903	0.07407407407407407
63	CACM-2831	0.031746031746031744	0.07407407407407407
64	CACM-2814	0.03125	0.07407407407407407
65	CACM-2793	0.03076923076923077	0.07407407407407407
66	CACM-2792	0.030303030303030304	0.07407407407407407
67	CACM-2790	0.029850746268656716	0.07407407407407407
68	CACM-2789	0.029411764705882353	0.07407407407407407
69	CACM-2788	0.028985507246376812	0.07407407407407407
70	CACM-2778	0.02857142857142857	0.07407407407407407
71	CACM-2775	0.028169014084507043	0.07407407407407407
72	CACM-2774	0.027777777777777776	0.07407407407407407
73	CACM-2773	0.0273972602739726	0.07407407407407407
74	CACM-2763	0.02702702702702703	0.07407407407407407
75	CACM-2760	0.02666666666666667	0.07407407407407407
76	CACM-2757	0.02631578947368421	0.07407407407407407
77	CACM-2755	0.025974025974025976	0.07407407407407407
78	CACM-2752	0.02564102564102564	0.07407407407407407
79	CACM-2736	0.02531645569620253	0.07407407407407407
80	CACM-2725	0.025	0.07407407407407407
81	CACM-2724	0.024691358024691357	0.07407407407407407
82	CACM-2678	0.024390243902439025	0.07407407407407407
83	CACM-2677	0.024096385542168676	0.07407407407407407
84	CACM-2676	0.023809523809523808	0.07407407407407407
85	CACM-2673	0.023529411764705882	0.07407407407407407
86	CACM-2659	0.023255813953488372	0.07407407407407407
87	CACM-2655	0.022988505747126436	0.07407407407407407
88	CACM-2653	0.022727272727272728	0.07407407407407407
89	CACM-2647	0.02247191011235955	0.07407407407407407
90	CACM-2638	0.022222222222222223	0.07407407407407407
91	CACM-2617	0.02197802197802198	0.07407407407407407
92	CACM-2613	0.021739130434782608	0.07407407407407407
93	CACM-2612	0.021505376344086023	0.07407407407407407
94	CACM-2611	0.02127659574468085	0.07407407407407407
95	CACM-2600	0.021052631578947368	0.07407407407407407
96	CACM-2591	0.020833333333333332	0.07407407407407407
97	CACM-2590	0.020618556701030927	0.07407407407407407
98	CACM-2588	0.02040816326530612	0.07407407407407407
99	CACM-2587	0.020202020202020204	0.07407407407407407
100	CACM-2585	0.02	0.07407407407407407
