RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1199	0.0	0.0
2	CACM-2264	0.0	0.0
3	CACM-1457	0.0	0.0
4	CACM-1625	0.0	0.0
5	CACM-2883	0.0	0.0
6	CACM-1353	0.0	0.0
7	CACM-1341	0.0	0.0
8	CACM-1827	0.0	0.0
9	CACM-0670	0.0	0.0
10	CACM-1206	0.0	0.0
11	CACM-2892	0.0	0.0
12	CACM-2535	0.0	0.0
13	CACM-2940	0.0	0.0
14	CACM-0046	0.0	0.0
15	CACM-1534	0.0	0.0
16	CACM-1443	0.0	0.0
17	CACM-3160	0.0	0.0
18	CACM-1002	0.0	0.0
19	CACM-0694	0.0	0.0
20	CACM-0248	0.0	0.0
21	CACM-0605	0.0	0.0
22	CACM-2930	0.0	0.0
23	CACM-2932	0.0	0.0
24	CACM-3048	0.0	0.0
25	CACM-0796	0.0	0.0
26	CACM-2846	0.0	0.0
27	CACM-1362	0.0	0.0
28	CACM-1587	0.0	0.0
29	CACM-2805	0.0	0.0
30	CACM-2525	0.0	0.0
31	CACM-2570	0.0	0.0
32	CACM-0724	0.0	0.0
33	CACM-2142	0.0	0.0
34	CACM-2776	0.0	0.0
35	CACM-2751	0.0	0.0
36	CACM-1770	0.0	0.0
37	CACM-3183	0.0	0.0
38	CACM-1649	0.0	0.0
39	CACM-1382	0.0	0.0
40	CACM-2656	0.0	0.0
41	CACM-2978	0.0	0.0
42	CACM-2841	0.0	0.0
43	CACM-1182	0.0	0.0
44	CACM-1398	0.0	0.0
45	CACM-2721	0.0	0.0
46	CACM-0068	0.0	0.0
47	CACM-1154	0.0	0.0
48	CACM-2231	0.0	0.0
49	CACM-2826	0.0	0.0
50	CACM-1653	0.0	0.0
51	CACM-3059	0.0	0.0
52	CACM-1809	0.0	0.0
53	CACM-2893	0.0	0.0
54	CACM-2780	0.0	0.0
55	CACM-1503	0.0	0.0
56	CACM-1233	0.0	0.0
57	CACM-2931	0.0	0.0
58	CACM-3035	0.0	0.0
59	CACM-1886	0.0	0.0
60	CACM-2794	0.0	0.0
61	CACM-1978	0.0	0.0
62	CACM-2554	0.0	0.0
63	CACM-3028	0.0	0.0
64	CACM-3020	0.0	0.0
65	CACM-2990	0.0	0.0
66	CACM-1650	0.0	0.0
67	CACM-2560	0.0	0.0
68	CACM-2344	0.0	0.0
69	CACM-1445	0.0	0.0
70	CACM-3198	0.0	0.0
71	CACM-2166	0.0	0.0
72	CACM-2864	0.0	0.0
73	CACM-1765	0.0	0.0
74	CACM-0417	0.0	0.0
75	CACM-1929	0.0	0.0
76	CACM-2389	0.0	0.0
77	CACM-3092	0.0	0.0
78	CACM-0329	0.0	0.0
79	CACM-1806	0.0	0.0
80	CACM-1543	0.0125	0.3333333333333333
81	CACM-1272	0.012345679012345678	0.3333333333333333
82	CACM-2307	0.012195121951219513	0.3333333333333333
83	CACM-2020	0.012048192771084338	0.3333333333333333
84	CACM-1143	0.011904761904761904	0.3333333333333333
85	CACM-0893	0.011764705882352941	0.3333333333333333
86	CACM-0320	0.011627906976744186	0.3333333333333333
87	CACM-1474	0.011494252873563218	0.3333333333333333
88	CACM-1391	0.011363636363636364	0.3333333333333333
89	CACM-0596	0.011235955056179775	0.3333333333333333
90	CACM-2823	0.011111111111111112	0.3333333333333333
91	CACM-2810	0.01098901098901099	0.3333333333333333
92	CACM-1862	0.010869565217391304	0.3333333333333333
93	CACM-2829	0.010752688172043012	0.3333333333333333
94	CACM-1632	0.010638297872340425	0.3333333333333333
95	CACM-1459	0.010526315789473684	0.3333333333333333
96	CACM-2308	0.010416666666666666	0.3333333333333333
97	CACM-2301	0.010309278350515464	0.3333333333333333
98	CACM-0236	0.01020408163265306	0.3333333333333333
99	CACM-2924	0.010101010101010102	0.3333333333333333
100	CACM-1595	0.01	0.3333333333333333
