RANK	DOCUMENT	PRECISION	RECALL
1	CACM-3126	1.0	0.023255813953488372
2	CACM-2258	0.5	0.023255813953488372
3	CACM-191	0.3333333333333333	0.023255813953488372
4	CACM-161	0.25	0.023255813953488372
5	CACM-929	0.2	0.023255813953488372
6	CACM-2121	0.16666666666666666	0.023255813953488372
7	CACM-1921	0.14285714285714285	0.023255813953488372
8	CACM-1837	0.125	0.023255813953488372
9	CACM-2350	0.1111111111111111	0.023255813953488372
10	CACM-2403	0.1	0.023255813953488372
11	CACM-2575	0.09090909090909091	0.023255813953488372
12	CACM-798	0.08333333333333333	0.023255813953488372
13	CACM-137	0.07692307692307693	0.023255813953488372
14	CACM-2293	0.07142857142857142	0.023255813953488372
15	CACM-2577	0.06666666666666667	0.023255813953488372
16	CACM-2394	0.0625	0.023255813953488372
17	CACM-3161	0.058823529411764705	0.023255813953488372
18	CACM-3063	0.05555555555555555	0.023255813953488372
19	CACM-3019	0.05263157894736842	0.023255813953488372
20	CACM-2982	0.05	0.023255813953488372
21	CACM-2975	0.047619047619047616	0.023255813953488372
22	CACM-2934	0.045454545454545456	0.023255813953488372
23	CACM-2908	0.043478260869565216	0.023255813953488372
24	CACM-2854	0.041666666666666664	0.023255813953488372
25	CACM-2818	0.04	0.023255813953488372
26	CACM-2796	0.038461538461538464	0.023255813953488372
27	CACM-2793	0.037037037037037035	0.023255813953488372
28	CACM-2792	0.03571428571428571	0.023255813953488372
29	CACM-2789	0.034482758620689655	0.023255813953488372
30	CACM-2774	0.03333333333333333	0.023255813953488372
31	CACM-2763	0.03225806451612903	0.023255813953488372
32	CACM-2761	0.03125	0.023255813953488372
33	CACM-2760	0.030303030303030304	0.023255813953488372
34	CACM-2757	0.029411764705882353	0.023255813953488372
35	CACM-2743	0.02857142857142857	0.023255813953488372
36	CACM-2736	0.027777777777777776	0.023255813953488372
37	CACM-2724	0.02702702702702703	0.023255813953488372
38	CACM-2689	0.02631578947368421	0.023255813953488372
39	CACM-2678	0.02564102564102564	0.023255813953488372
40	CACM-2677	0.025	0.023255813953488372
41	CACM-2641	0.024390243902439025	0.023255813953488372
42	CACM-2640	0.023809523809523808	0.023255813953488372
43	CACM-2638	0.023255813953488372	0.023255813953488372
44	CACM-2637	0.022727272727272728	0.023255813953488372
45	CACM-2613	0.022222222222222223	0.023255813953488372
46	CACM-2612	0.021739130434782608	0.023255813953488372
47	CACM-2602	0.02127659574468085	0.023255813953488372
48	CACM-2590	0.020833333333333332	0.023255813953488372
49	CACM-2588	0.02040816326530612	0.023255813953488372
50	CACM-2573	0.02	0.023255813953488372
51	CACM-2565	0.0196078431372549	0.023255813953488372
52	CACM-2564	0.019230769230769232	0.023255813953488372
53	CACM-2563	0.018867924528301886	0.023255813953488372
54	CACM-2562	0.018518518518518517	0.023255813953488372
55	CACM-2551	0.01818181818181818	0.023255813953488372
56	CACM-2550	0.017857142857142856	0.023255813953488372
57	CACM-2549	0.017543859649122806	0.023255813953488372
58	CACM-2548	0.017241379310344827	0.023255813953488372
59	CACM-2531	0.01694915254237288	0.023255813953488372
60	CACM-2529	0.016666666666666666	0.023255813953488372
61	CACM-2528	0.01639344262295082	0.023255813953488372
62	CACM-2512	0.016129032258064516	0.023255813953488372
63	CACM-2511	0.015873015873015872	0.023255813953488372
64	CACM-2506	0.015625	0.023255813953488372
65	CACM-2503	0.015384615384615385	0.023255813953488372
66	CACM-2477	0.015151515151515152	0.023255813953488372
67	CACM-2473	0.014925373134328358	0.023255813953488372
68	CACM-2472	0.014705882352941176	0.023255813953488372
69	CACM-2468	0.014492753623188406	0.023255813953488372
70	CACM-2463	0.014285714285714285	0.023255813953488372
71	CACM-2462	0.014084507042253521	0.023255813953488372
72	CACM-2461	0.013888888888888888	0.023255813953488372
73	CACM-2460	0.0136986301369863	0.023255813953488372
74	CACM-2459	0.013513513513513514	0.023255813953488372
75	CACM-2448	0.013333333333333334	0.023255813953488372
76	CACM-2445	0.013157894736842105	0.023255813953488372
77	CACM-2442	0.012987012987012988	0.023255813953488372
78	CACM-2441	0.01282051282051282	0.023255813953488372
79	CACM-2431	0.012658227848101266	0.023255813953488372
80	CACM-2427	0.0125	0.023255813953488372
81	CACM-2425	0.012345679012345678	0.023255813953488372
82	CACM-2418	0.012195121951219513	0.023255813953488372
83	CACM-2416	0.012048192771084338	0.023255813953488372
84	CACM-2414	0.011904761904761904	0.023255813953488372
85	CACM-2404	0.011764705882352941	0.023255813953488372
86	CACM-2397	0.011627906976744186	0.023255813953488372
87	CACM-2391	0.011494252873563218	0.023255813953488372
88	CACM-2384	0.011363636363636364	0.023255813953488372
89	CACM-2364	0.011235955056179775	0.023255813953488372
90	CACM-2363	0.011111111111111112	0.023255813953488372
91	CACM-2362	0.01098901098901099	0.023255813953488372
92	CACM-2361	0.010869565217391304	0.023255813953488372
93	CACM-2360	0.010752688172043012	0.023255813953488372
94	CACM-2352	0.010638297872340425	0.023255813953488372
95	CACM-2348	0.010526315789473684	0.023255813953488372
96	CACM-2347	0.010416666666666666	0.023255813953488372
97	CACM-2334	0.010309278350515464	0.023255813953488372
98	CACM-2333	0.01020408163265306	0.023255813953488372
99	CACM-2332	0.010101010101010102	0.023255813953488372
100	CACM-2331	0.01	0.023255813953488372
