RANK	DOCUMENT	PRECISION	RECALL
1	CACM-24	0.0	0.0
2	CACM-2244	0.0	0.0
3	CACM-2243	0.0	0.0
4	CACM-2242	0.0	0.0
5	CACM-2241	0.0	0.0
6	CACM-648	0.0	0.0
7	CACM-1343	0.0	0.0
8	CACM-204	0.0	0.0
9	CACM-967	0.0	0.0
10	CACM-201	0.0	0.0
11	CACM-200	0.0	0.0
12	CACM-880	0.0	0.0
13	CACM-879	0.0	0.0
14	CACM-2100	0.0	0.0
15	CACM-18	0.0	0.0
16	CACM-2381	0.0	0.0
17	CACM-2157	0.0	0.0
18	CACM-1895	0.0	0.0
19	CACM-1881	0.0	0.0
20	CACM-2418	0.0	0.0
21	CACM-613	0.0	0.0
22	CACM-359	0.0	0.0
23	CACM-846	0.0	0.0
24	CACM-715	0.0	0.0
25	CACM-680	0.0	0.0
26	CACM-639	0.0	0.0
27	CACM-377	0.0	0.0
28	CACM-840	0.0	0.0
29	CACM-28	0.0	0.0
30	CACM-841	0.0	0.0
31	CACM-49	0.0	0.0
32	CACM-660	0.0	0.0
33	CACM-45	0.0	0.0
34	CACM-2791	0.0	0.0
35	CACM-292	0.0	0.0
36	CACM-2678	0.0	0.0
37	CACM-2427	0.0	0.0
38	CACM-2235	0.0	0.0
39	CACM-2615	0.0	0.0
40	CACM-1816	0.0	0.0
41	CACM-2952	0.0	0.0
42	CACM-2854	0.0	0.0
43	CACM-2793	0.0	0.0
44	CACM-2792	0.0	0.0
45	CACM-2763	0.0	0.0
46	CACM-2761	0.0	0.0
47	CACM-2760	0.0	0.0
48	CACM-2677	0.0	0.0
49	CACM-2640	0.0	0.0
50	CACM-2638	0.0	0.0
51	CACM-2613	0.0	0.0
52	CACM-2602	0.0	0.0
53	CACM-2590	0.0	0.0
54	CACM-2588	0.0	0.0
55	CACM-2573	0.0	0.0
56	CACM-2563	0.0	0.0
57	CACM-2562	0.0	0.0
58	CACM-2512	0.0	0.0
59	CACM-2511	0.0	0.0
60	CACM-2509	0.0	0.0
61	CACM-2472	0.0	0.0
62	CACM-2463	0.0	0.0
63	CACM-2461	0.0	0.0
64	CACM-2459	0.0	0.0
65	CACM-2445	0.0	0.0
66	CACM-2441	0.0	0.0
67	CACM-2431	0.0	0.0
68	CACM-2417	0.0	0.0
69	CACM-2414	0.0	0.0
70	CACM-2404	0.0	0.0
71	CACM-2403	0.0	0.0
72	CACM-2391	0.0	0.0
73	CACM-2384	0.0	0.0
74	CACM-2364	0.0	0.0
75	CACM-2362	0.0	0.0
76	CACM-2350	0.0	0.0
77	CACM-2348	0.0	0.0
78	CACM-2347	0.0	0.0
79	CACM-2336	0.0	0.0
80	CACM-2334	0.0	0.0
81	CACM-2331	0.0	0.0
82	CACM-2296	0.0	0.0
83	CACM-2269	0.0	0.0
84	CACM-2259	0.0	0.0
85	CACM-2240	0.0	0.0
86	CACM-2239	0.0	0.0
87	CACM-2238	0.0	0.0
88	CACM-2237	0.0	0.0
89	CACM-2212	0.0	0.0
90	CACM-2190	0.0	0.0
91	CACM-2183	0.0	0.0
92	CACM-2172	0.0	0.0
93	CACM-2122	0.0	0.0
94	CACM-2119	0.0	0.0
95	CACM-2115	0.0	0.0
96	CACM-2101	0.0	0.0
97	CACM-2089	0.0	0.0
98	CACM-2074	0.0	0.0
99	CACM-2072	0.0	0.0
100	CACM-2071	0.0	0.0
