RANK	DOCUMENT	PRECISION	RECALL
1	CACM-3059	0.0	0.0
2	CACM-2950	0.0	0.0
3	CACM-0670	0.0	0.0
4	CACM-2924	0.0	0.0
5	CACM-2932	0.0	0.0
6	CACM-2030	0.0	0.0
7	CACM-2819	0.0	0.0
8	CACM-1827	0.0	0.0
9	CACM-1353	0.0	0.0
10	CACM-1765	0.0	0.0
11	CACM-2020	0.0	0.0
12	CACM-1569	0.0	0.0
13	CACM-1529	0.0	0.0
14	CACM-2264	0.0	0.0
15	CACM-2623	0.0	0.0
16	CACM-1171	0.0	0.0
17	CACM-0329	0.0	0.0
18	CACM-2903	0.0	0.0
19	CACM-1430	0.0	0.0
20	CACM-2823	0.0	0.0
21	CACM-2572	0.0	0.0
22	CACM-0605	0.0	0.0
23	CACM-2200	0.0	0.0
24	CACM-2307	0.0	0.0
25	CACM-1404	0.0	0.0
26	CACM-2808	0.0	0.0
27	CACM-1696	0.0	0.0
28	CACM-3028	0.0	0.0
29	CACM-2812	0.0	0.0
30	CACM-1770	0.0	0.0
31	CACM-2289	0.0	0.0
32	CACM-0078	0.0	0.0
33	CACM-0241	0.0	0.0
34	CACM-2627	0.0	0.0
35	CACM-1398	0.0	0.0
36	CACM-1427	0.0	0.0
37	CACM-2283	0.0	0.0
38	CACM-2997	0.0	0.0
39	CACM-2893	0.0	0.0
40	CACM-1671	0.0	0.0
41	CACM-1658	0.0	0.0
42	CACM-2892	0.0	0.0
43	CACM-1636	0.0	0.0
44	CACM-1459	0.0	0.0
45	CACM-1588	0.0	0.0
46	CACM-1503	0.0	0.0
47	CACM-2570	0.0	0.0
48	CACM-1476	0.0	0.0
49	CACM-1182	0.0	0.0
50	CACM-2805	0.0	0.0
51	CACM-1282	0.0	0.0
52	CACM-1595	0.0	0.0
53	CACM-1457	0.0	0.0
54	CACM-1154	0.0	0.0
55	CACM-0417	0.0	0.0
56	CACM-1045	0.0	0.0
57	CACM-2490	0.0	0.0
58	CACM-0558	0.0	0.0
59	CACM-1769	0.0	0.0
60	CACM-3048	0.0	0.0
61	CACM-1443	0.0	0.0
62	CACM-3081	0.0	0.0
63	CACM-0409	0.0	0.0
64	CACM-1764	0.0	0.0
65	CACM-1809	0.0	0.0
66	CACM-1341	0.0	0.0
67	CACM-2180	0.0	0.0
68	CACM-1868	0.0	0.0
69	CACM-0893	0.0	0.0
70	CACM-2739	0.0	0.0
71	CACM-0980	0.0	0.0
72	CACM-3141	0.013888888888888888	0.03571428571428571
73	CACM-1002	0.0136986301369863	0.03571428571428571
74	CACM-0111	0.013513513513513514	0.03571428571428571
75	CACM-0596	0.013333333333333334	0.03571428571428571
76	CACM-0950	0.013157894736842105	0.03571428571428571
77	CACM-0495	0.012987012987012988	0.03571428571428571
78	CACM-2858	0.01282051282051282	0.03571428571428571
79	CACM-3000	0.012658227848101266	0.03571428571428571
80	CACM-0694	0.0125	0.03571428571428571
81	CACM-1391	0.012345679012345678	0.03571428571428571
82	CACM-1194	0.012195121951219513	0.03571428571428571
83	CACM-3012	0.012048192771084338	0.03571428571428571
84	CACM-2310	0.011904761904761904	0.03571428571428571
85	CACM-1315	0.011764705882352941	0.03571428571428571
86	CACM-1931	0.011627906976744186	0.03571428571428571
87	CACM-1474	0.011494252873563218	0.03571428571428571
88	CACM-2846	0.011363636363636364	0.03571428571428571
89	CACM-1199	0.011235955056179775	0.03571428571428571
90	CACM-2969	0.011111111111111112	0.03571428571428571
91	CACM-3140	0.01098901098901099	0.03571428571428571
92	CACM-3124	0.010869565217391304	0.03571428571428571
93	CACM-0335	0.010752688172043012	0.03571428571428571
94	CACM-0070	0.010638297872340425	0.03571428571428571
95	CACM-0533	0.010526315789473684	0.03571428571428571
96	CACM-2794	0.010416666666666666	0.03571428571428571
97	CACM-2809	0.010309278350515464	0.03571428571428571
98	CACM-1563	0.01020408163265306	0.03571428571428571
99	CACM-3082	0.020202020202020204	0.07142857142857142
100	CACM-2634	0.02	0.07142857142857142
