RANK	DOCUMENT	PRECISION	RECALL
1	CACM-2835	0.0	0.0
2	CACM-3018	0.0	0.0
3	CACM-2525	0.0	0.0
4	CACM-1795	0.0	0.0
5	CACM-3160	0.0	0.0
6	CACM-2344	0.0	0.0
7	CACM-2904	0.0	0.0
8	CACM-3080	0.0	0.0
9	CACM-1183	0.0	0.0
10	CACM-2616	0.0	0.0
11	CACM-3198	0.0	0.0
12	CACM-0319	0.0	0.0
13	CACM-1525	0.0	0.0
14	CACM-2953	0.0	0.0
15	CACM-0533	0.0	0.0
16	CACM-2800	0.0	0.0
17	CACM-1628	0.0	0.0
18	CACM-2836	0.0	0.0
19	CACM-2926	0.0	0.0
20	CACM-1001	0.0	0.0
21	CACM-0409	0.0	0.0
22	CACM-1724	0.0	0.0
23	CACM-0116	0.0	0.0
24	CACM-3125	0.0	0.0
25	CACM-1696	0.0	0.0
26	CACM-2051	0.0	0.0
27	CACM-2874	0.0	0.0
28	CACM-2486	0.0	0.0
29	CACM-1206	0.0	0.0
30	CACM-1534	0.0	0.0
31	CACM-2809	0.0	0.0
32	CACM-2455	0.0	0.0
33	CACM-1199	0.0	0.0
34	CACM-2229	0.0	0.0
35	CACM-2709	0.0	0.0
36	CACM-1658	0.0	0.0
37	CACM-2720	0.0	0.0
38	CACM-1809	0.0	0.0
39	CACM-1435	0.0	0.0
40	CACM-2389	0.0	0.0
41	CACM-1827	0.0	0.0
42	CACM-2680	0.0	0.0
43	CACM-3183	0.0	0.0
44	CACM-1750	0.0	0.0
45	CACM-1571	0.0	0.0
46	CACM-2572	0.0	0.0
47	CACM-2780	0.0	0.0
48	CACM-2734	0.0	0.0
49	CACM-2554	0.0	0.0
50	CACM-0086	0.0	0.0
51	CACM-2283	0.0	0.0
52	CACM-1164	0.0	0.0
53	CACM-2979	0.0	0.0
54	CACM-1195	0.0	0.0
55	CACM-0059	0.0	0.0
56	CACM-1170	0.0	0.0
57	CACM-3047	0.0	0.0
58	CACM-1910	0.0	0.0
59	CACM-2304	0.0	0.0
60	CACM-0084	0.0	0.0
61	CACM-2812	0.0	0.0
62	CACM-1359	0.0	0.0
63	CACM-0724	0.0	0.0
64	CACM-1570	0.0	0.0
65	CACM-1695	0.0	0.0
66	CACM-2267	0.0	0.0
67	CACM-2177	0.0	0.0
68	CACM-2522	0.0	0.0
69	CACM-2484	0.0	0.0
70	CACM-3041	0.0	0.0
71	CACM-3142	0.0	0.0
72	CACM-0717	0.0	0.0
73	CACM-1048	0.0	0.0
74	CACM-2950	0.0	0.0
75	CACM-1553	0.0	0.0
76	CACM-3133	0.0	0.0
77	CACM-1605	0.0	0.0
78	CACM-1382	0.0	0.0
79	CACM-0111	0.0	0.0
80	CACM-2490	0.0	0.0
81	CACM-0630	0.0	0.0
82	CACM-1961	0.0	0.0
83	CACM-2864	0.0	0.0
84	CACM-0248	0.0	0.0
85	CACM-0671	0.0	0.0
86	CACM-2302	0.0	0.0
87	CACM-1514	0.0	0.0
88	CACM-2516	0.0	0.0
89	CACM-1629	0.0	0.0
90	CACM-1677	0.0	0.0
91	CACM-0146	0.0	0.0
92	CACM-2076	0.0	0.0
93	CACM-0329	0.0	0.0
94	CACM-1911	0.0	0.0
95	CACM-2949	0.0	0.0
96	CACM-1653	0.0	0.0
97	CACM-0605	0.0	0.0
98	CACM-1403	0.0	0.0
99	CACM-3000	0.0	0.0
100	CACM-0070	0.0	0.0
