RANK	DOCUMENT	PRECISION	RECALL
1	CACM-2318	1.0	0.0196078431372549
2	CACM-1653	1.0	0.0392156862745098
3	CACM-1844	0.6666666666666666	0.0392156862745098
4	CACM-1341	0.5	0.0392156862745098
5	CACM-3048	0.6	0.058823529411764705
6	CACM-1719	0.6666666666666666	0.0784313725490196
7	CACM-1267	0.5714285714285714	0.0784313725490196
8	CACM-3136	0.5	0.0784313725490196
9	CACM-2985	0.4444444444444444	0.0784313725490196
10	CACM-2988	0.5	0.09803921568627451
11	CACM-2798	0.5454545454545454	0.11764705882352941
12	CACM-1908	0.5	0.11764705882352941
13	CACM-1747	0.46153846153846156	0.11764705882352941
14	CACM-2522	0.42857142857142855	0.11764705882352941
15	CACM-0417	0.4	0.11764705882352941
16	CACM-2308	0.375	0.11764705882352941
17	CACM-2383	0.35294117647058826	0.11764705882352941
18	CACM-1938	0.3333333333333333	0.11764705882352941
19	CACM-2812	0.3157894736842105	0.11764705882352941
20	CACM-3090	0.3	0.11764705882352941
21	CACM-3089	0.3333333333333333	0.13725490196078433
22	CACM-3119	0.36363636363636365	0.1568627450980392
23	CACM-2984	0.391304347826087	0.17647058823529413
24	CACM-2198	0.375	0.17647058823529413
25	CACM-1385	0.36	0.17647058823529413
26	CACM-2344	0.34615384615384615	0.17647058823529413
27	CACM-2372	0.3333333333333333	0.17647058823529413
28	CACM-2390	0.32142857142857145	0.17647058823529413
29	CACM-1435	0.3103448275862069	0.17647058823529413
30	CACM-2886	0.3	0.17647058823529413
31	CACM-2893	0.2903225806451613	0.17647058823529413
32	CACM-1071	0.28125	0.17647058823529413
33	CACM-3160	0.2727272727272727	0.17647058823529413
34	CACM-2485	0.2647058823529412	0.17647058823529413
35	CACM-1144	0.2571428571428571	0.17647058823529413
36	CACM-0059	0.25	0.17647058823529413
37	CACM-2375	0.24324324324324326	0.17647058823529413
38	CACM-1764	0.23684210526315788	0.17647058823529413
39	CACM-2300	0.23076923076923078	0.17647058823529413
40	CACM-2967	0.225	0.17647058823529413
41	CACM-1809	0.21951219512195122	0.17647058823529413
42	CACM-1686	0.21428571428571427	0.17647058823529413
43	CACM-2542	0.20930232558139536	0.17647058823529413
44	CACM-2310	0.20454545454545456	0.17647058823529413
45	CACM-2823	0.2	0.17647058823529413
46	CACM-1503	0.1956521739130435	0.17647058823529413
47	CACM-2525	0.19148936170212766	0.17647058823529413
48	CACM-1928	0.1875	0.17647058823529413
49	CACM-1196	0.1836734693877551	0.17647058823529413
50	CACM-2321	0.18	0.17647058823529413
51	CACM-2538	0.17647058823529413	0.17647058823529413
52	CACM-2494	0.17307692307692307	0.17647058823529413
53	CACM-1066	0.16981132075471697	0.17647058823529413
54	CACM-0084	0.16666666666666666	0.17647058823529413
55	CACM-2304	0.16363636363636364	0.17647058823529413
56	CACM-1247	0.16071428571428573	0.17647058823529413
57	CACM-2949	0.15789473684210525	0.17647058823529413
58	CACM-3022	0.15517241379310345	0.17647058823529413
59	CACM-1699	0.15254237288135594	0.17647058823529413
60	CACM-0086	0.15	0.17647058823529413
61	CACM-2962	0.14754098360655737	0.17647058823529413
62	CACM-3117	0.14516129032258066	0.17647058823529413
63	CACM-2197	0.14285714285714285	0.17647058823529413
64	CACM-2535	0.15625	0.19607843137254902
65	CACM-3026	0.15384615384615385	0.19607843137254902
66	CACM-0695	0.15151515151515152	0.19607843137254902
67	CACM-0758	0.14925373134328357	0.19607843137254902
68	CACM-1164	0.14705882352941177	0.19607843137254902
69	CACM-1445	0.14492753623188406	0.19607843137254902
70	CACM-0322	0.14285714285714285	0.19607843137254902
71	CACM-1366	0.14084507042253522	0.19607843137254902
72	CACM-1199	0.1388888888888889	0.19607843137254902
73	CACM-1697	0.136986301369863	0.19607843137254902
74	CACM-3130	0.13513513513513514	0.19607843137254902
75	CACM-0855	0.13333333333333333	0.19607843137254902
76	CACM-0058	0.13157894736842105	0.19607843137254902
77	CACM-2969	0.12987012987012986	0.19607843137254902
78	CACM-0096	0.1282051282051282	0.19607843137254902
79	CACM-1183	0.12658227848101267	0.19607843137254902
80	CACM-2105	0.125	0.19607843137254902
81	CACM-1978	0.12345679012345678	0.19607843137254902
82	CACM-2924	0.12195121951219512	0.19607843137254902
83	CACM-1748	0.12048192771084337	0.19607843137254902
84	CACM-3092	0.11904761904761904	0.19607843137254902
85	CACM-3028	0.11764705882352941	0.19607843137254902
86	CACM-0963	0.11627906976744186	0.19607843137254902
87	CACM-2298	0.11494252873563218	0.19607843137254902
88	CACM-1792	0.11363636363636363	0.19607843137254902
89	CACM-2580	0.11235955056179775	0.19607843137254902
90	CACM-1620	0.1111111111111111	0.19607843137254902
91	CACM-2519	0.10989010989010989	0.19607843137254902
92	CACM-2697	0.10869565217391304	0.19607843137254902
93	CACM-1636	0.10752688172043011	0.19607843137254902
94	CACM-3183	0.10638297872340426	0.19607843137254902
95	CACM-2020	0.10526315789473684	0.19607843137254902
96	CACM-3182	0.10416666666666667	0.19607843137254902
97	CACM-1959	0.10309278350515463	0.19607843137254902
98	CACM-2948	0.10204081632653061	0.19607843137254902
99	CACM-2196	0.10101010101010101	0.19607843137254902
100	CACM-1554	0.1	0.19607843137254902
