RANK	DOCUMENT	PRECISION	RECALL
1	CACM-2318	1.0	0.047619047619047616
2	CACM-1653	1.0	0.09523809523809523
3	CACM-2370	0.6666666666666666	0.09523809523809523
4	CACM-2494	0.5	0.09523809523809523
5	CACM-3048	0.6	0.14285714285714285
6	CACM-0058	0.5	0.14285714285714285
7	CACM-1642	0.42857142857142855	0.14285714285714285
8	CACM-1435	0.375	0.14285714285714285
9	CACM-1908	0.3333333333333333	0.14285714285714285
10	CACM-2813	0.3	0.14285714285714285
11	CACM-1719	0.2727272727272727	0.14285714285714285
12	CACM-0961	0.25	0.14285714285714285
13	CACM-2811	0.23076923076923078	0.14285714285714285
14	CACM-3117	0.21428571428571427	0.14285714285714285
15	CACM-2988	0.2	0.14285714285714285
16	CACM-1409	0.1875	0.14285714285714285
17	CACM-3130	0.17647058823529413	0.14285714285714285
18	CACM-2984	0.2222222222222222	0.19047619047619047
19	CACM-1764	0.21052631578947367	0.19047619047619047
20	CACM-2969	0.2	0.19047619047619047
21	CACM-2485	0.19047619047619047	0.19047619047619047
22	CACM-2535	0.18181818181818182	0.19047619047619047
23	CACM-2623	0.17391304347826086	0.19047619047619047
24	CACM-2641	0.16666666666666666	0.19047619047619047
25	CACM-2019	0.16	0.19047619047619047
26	CACM-1144	0.15384615384615385	0.19047619047619047
27	CACM-2949	0.14814814814814814	0.19047619047619047
28	CACM-2542	0.17857142857142858	0.23809523809523808
29	CACM-2383	0.1724137931034483	0.23809523809523808
30	CACM-1385	0.16666666666666666	0.23809523809523808
31	CACM-1281	0.16129032258064516	0.23809523809523808
32	CACM-0417	0.15625	0.23809523809523808
33	CACM-3089	0.15151515151515152	0.23809523809523808
34	CACM-2823	0.14705882352941177	0.23809523809523808
35	CACM-1931	0.14285714285714285	0.23809523809523808
36	CACM-2390	0.1388888888888889	0.23809523809523808
37	CACM-2538	0.13513513513513514	0.23809523809523808
38	CACM-3136	0.13157894736842105	0.23809523809523808
39	CACM-0335	0.1282051282051282	0.23809523809523808
40	CACM-2967	0.125	0.23809523809523808
41	CACM-1771	0.12195121951219512	0.23809523809523808
42	CACM-2310	0.11904761904761904	0.23809523809523808
43	CACM-1792	0.11627906976744186	0.23809523809523808
44	CACM-1686	0.11363636363636363	0.23809523809523808
45	CACM-3078	0.1111111111111111	0.23809523809523808
46	CACM-1844	0.10869565217391304	0.23809523809523808
47	CACM-0111	0.10638297872340426	0.23809523809523808
48	CACM-2231	0.10416666666666667	0.23809523809523808
49	CACM-2930	0.10204081632653061	0.23809523809523808
50	CACM-2402	0.1	0.23809523809523808
51	CACM-2580	0.09803921568627451	0.23809523809523808
52	CACM-0758	0.09615384615384616	0.23809523809523808
53	CACM-2886	0.09433962264150944	0.23809523809523808
54	CACM-0236	0.09259259259259259	0.23809523809523808
55	CACM-1809	0.09090909090909091	0.23809523809523808
56	CACM-1774	0.08928571428571429	0.23809523809523808
57	CACM-2285	0.08771929824561403	0.23809523809523808
58	CACM-0678	0.08620689655172414	0.23809523809523808
59	CACM-3022	0.0847457627118644	0.23809523809523808
60	CACM-1503	0.08333333333333333	0.23809523809523808
61	CACM-2268	0.08196721311475409	0.23809523809523808
62	CACM-2962	0.08064516129032258	0.23809523809523808
63	CACM-2304	0.07936507936507936	0.23809523809523808
64	CACM-1554	0.078125	0.23809523809523808
65	CACM-1267	0.07692307692307693	0.23809523809523808
66	CACM-3122	0.07575757575757576	0.23809523809523808
67	CACM-1700	0.07462686567164178	0.23809523809523808
68	CACM-3160	0.07352941176470588	0.23809523809523808
69	CACM-2255	0.07246376811594203	0.23809523809523808
70	CACM-2504	0.07142857142857142	0.23809523809523808
71	CACM-2262	0.07042253521126761	0.23809523809523808
72	CACM-1428	0.06944444444444445	0.23809523809523808
73	CACM-2180	0.0684931506849315	0.23809523809523808
74	CACM-1769	0.06756756756756757	0.23809523809523808
75	CACM-1183	0.06666666666666667	0.23809523809523808
76	CACM-1099	0.06578947368421052	0.23809523809523808
77	CACM-2105	0.06493506493506493	0.23809523809523808
78	CACM-2300	0.0641025641025641	0.23809523809523808
79	CACM-3026	0.06329113924050633	0.23809523809523808
80	CACM-1697	0.0625	0.23809523809523808
81	CACM-0096	0.06172839506172839	0.23809523809523808
82	CACM-1366	0.06097560975609756	0.23809523809523808
83	CACM-1341	0.060240963855421686	0.23809523809523808
84	CACM-1529	0.05952380952380952	0.23809523809523808
85	CACM-1003	0.058823529411764705	0.23809523809523808
86	CACM-1430	0.05813953488372093	0.23809523809523808
87	CACM-2181	0.05747126436781609	0.23809523809523808
88	CACM-2522	0.06818181818181818	0.2857142857142857
89	CACM-1620	0.06741573033707865	0.2857142857142857
90	CACM-0595	0.06666666666666667	0.2857142857142857
91	CACM-1247	0.06593406593406594	0.2857142857142857
92	CACM-2308	0.06521739130434782	0.2857142857142857
93	CACM-1938	0.06451612903225806	0.2857142857142857
94	CACM-2197	0.06382978723404255	0.2857142857142857
95	CACM-3119	0.06315789473684211	0.2857142857142857
96	CACM-1615	0.0625	0.2857142857142857
97	CACM-2948	0.061855670103092786	0.2857142857142857
98	CACM-0633	0.061224489795918366	0.2857142857142857
99	CACM-1066	0.06060606060606061	0.2857142857142857
100	CACM-2820	0.06	0.2857142857142857
