RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1922	0.0	0.0
2	CACM-2364	0.0	0.0
3	CACM-1655	0.0	0.0
4	CACM-1757	0.0	0.0
5	CACM-1756	0.0	0.0
6	CACM-2394	0.0	0.0
7	CACM-2239	0.0	0.0
8	CACM-1803	0.0	0.0
9	CACM-2259	0.0	0.0
10	CACM-2391	0.0	0.0
11	CACM-1913	0.0	0.0
12	CACM-196	0.0	0.0
13	CACM-1898	0.0	0.0
14	CACM-1896	0.0	0.0
15	CACM-2363	0.0	0.0
16	CACM-1798	0.0	0.0
17	CACM-2512	0.0	0.0
18	CACM-1857	0.0	0.0
19	CACM-1971	0.0	0.0
20	CACM-1816	0.0	0.0
21	CACM-2071	0.0	0.0
22	CACM-2117	0.0	0.0
23	CACM-1780	0.0	0.0
24	CACM-2040	0.0	0.0
25	CACM-2336	0.0	0.0
26	CACM-1992	0.0	0.0
27	CACM-1982	0.0	0.0
28	CACM-2009	0.0	0.0
29	CACM-1758	0.0	0.0
30	CACM-2472	0.0	0.0
31	CACM-2347	0.0	0.0
32	CACM-2011	0.0	0.0
33	CACM-1819	0.0	0.0
34	CACM-2352	0.0	0.0
35	CACM-2012	0.0	0.0
36	CACM-2122	0.0	0.0
37	CACM-2098	0.0	0.0
38	CACM-1881	0.0	0.0
39	CACM-2214	0.0	0.0
40	CACM-2334	0.0	0.0
41	CACM-2974	0.0	0.0
42	CACM-1897	0.0	0.0
43	CACM-2362	0.0	0.0
44	CACM-2333	0.0	0.0
45	CACM-2101	0.0	0.0
46	CACM-2431	0.0	0.0
47	CACM-2074	0.0	0.0
48	CACM-2418	0.0	0.0
49	CACM-1895	0.0	0.0
50	CACM-2975	0.0	0.0
51	CACM-1883	0.0	0.0
52	CACM-2072	0.0	0.0
53	CACM-2551	0.0	0.0
54	CACM-1730	0.0	0.0
55	CACM-1731	0.0	0.0
56	CACM-1815	0.0	0.0
57	CACM-2445	0.0	0.0
58	CACM-2763	0.0	0.0
59	CACM-2416	0.0	0.0
60	CACM-1987	0.0	0.0
61	CACM-2157	0.0	0.0
62	CACM-1995	0.0	0.0
63	CACM-2427	0.0	0.0
64	CACM-1981	0.0	0.0
65	CACM-2678	0.0	0.0
66	CACM-1990	0.0	0.0
67	CACM-1814	0.0	0.0
68	CACM-1119	0.0	0.0
69	CACM-2115	0.0	0.0
70	CACM-1986	0.0	0.0
71	CACM-2602	0.0	0.0
72	CACM-2350	0.0	0.0
73	CACM-2529	0.0	0.0
74	CACM-2240	0.0	0.0
75	CACM-1661	0.0	0.0
76	CACM-2693	0.0	0.0
77	CACM-2404	0.0	0.0
78	CACM-1832	0.0	0.0
79	CACM-1778	0.0	0.0
80	CACM-2757	0.0	0.0
81	CACM-2089	0.0	0.0
82	CACM-1714	0.0	0.0
83	CACM-2278	0.0	0.0
84	CACM-2403	0.0	0.0
85	CACM-2348	0.0	0.0
86	CACM-2448	0.0	0.0
87	CACM-2384	0.0	0.0
88	CACM-2090	0.0	0.0
89	CACM-2173	0.0	0.0
90	CACM-2212	0.0	0.0
91	CACM-2116	0.0	0.0
92	CACM-2615	0.0	0.0
93	CACM-2952	0.0	0.0
94	CACM-1880	0.0	0.0
95	CACM-1715	0.0	0.0
96	CACM-2013	0.0	0.0
97	CACM-1298	0.0	0.0
98	CACM-1560	0.0	0.0
99	CACM-983	0.0	0.0
100	CACM-1863	0.0	0.0
