RANK	DOCUMENT	PRECISION	RECALL
1	CACM-335	0.0	0.0
2	CACM-727	0.0	0.0
3	CACM-1364	0.0	0.0
4	CACM-3059	0.0	0.0
5	CACM-2434	0.2	0.3333333333333333
6	CACM-1931	0.16666666666666666	0.3333333333333333
7	CACM-3078	0.2857142857142857	0.6666666666666666
8	CACM-3129	0.25	0.6666666666666666
9	CACM-2845	0.2222222222222222	0.6666666666666666
10	CACM-2250	0.2	0.6666666666666666
11	CACM-3202	0.18181818181818182	0.6666666666666666
12	CACM-1519	0.16666666666666666	0.6666666666666666
13	CACM-1264	0.15384615384615385	0.6666666666666666
14	CACM-408	0.14285714285714285	0.6666666666666666
15	CACM-1977	0.13333333333333333	0.6666666666666666
16	CACM-1530	0.125	0.6666666666666666
17	CACM-3144	0.11764705882352941	0.6666666666666666
18	CACM-597	0.1111111111111111	0.6666666666666666
19	CACM-2039	0.10526315789473684	0.6666666666666666
20	CACM-1062	0.1	0.6666666666666666
21	CACM-204	0.09523809523809523	0.6666666666666666
22	CACM-2863	0.13636363636363635	1.0
23	CACM-1588	0.13043478260869565	1.0
24	CACM-2194	0.125	1.0
25	CACM-1619	0.12	1.0
26	CACM-1105	0.11538461538461539	1.0
27	CACM-853	0.1111111111111111	1.0
28	CACM-394	0.10714285714285714	1.0
29	CACM-2	0.10344827586206896	1.0
30	CACM-246	0.1	1.0
31	CACM-526	0.0967741935483871	1.0
32	CACM-1046	0.09375	1.0
33	CACM-3171	0.09090909090909091	1.0
34	CACM-1606	0.08823529411764706	1.0
35	CACM-1569	0.08571428571428572	1.0
36	CACM-798	0.08333333333333333	1.0
37	CACM-372	0.08108108108108109	1.0
38	CACM-3028	0.07894736842105263	1.0
39	CACM-497	0.07692307692307693	1.0
40	CACM-47	0.075	1.0
41	CACM-2786	0.07317073170731707	1.0
42	CACM-1702	0.07142857142857142	1.0
43	CACM-1139	0.06976744186046512	1.0
44	CACM-1272	0.06818181818181818	1.0
45	CACM-2905	0.06666666666666667	1.0
46	CACM-626	0.06521739130434782	1.0
47	CACM-2771	0.06382978723404255	1.0
48	CACM-2439	0.0625	1.0
49	CACM-1315	0.061224489795918366	1.0
50	CACM-210	0.06	1.0
51	CACM-171	0.058823529411764705	1.0
52	CACM-2100	0.057692307692307696	1.0
53	CACM-1010	0.05660377358490566	1.0
54	CACM-1764	0.05555555555555555	1.0
55	CACM-1012	0.05454545454545454	1.0
56	CACM-242	0.05357142857142857	1.0
57	CACM-2713	0.05263157894736842	1.0
58	CACM-391	0.05172413793103448	1.0
59	CACM-1821	0.05084745762711865	1.0
60	CACM-2534	0.05	1.0
61	CACM-1259	0.04918032786885246	1.0
62	CACM-1861	0.04838709677419355	1.0
63	CACM-1488	0.047619047619047616	1.0
64	CACM-2939	0.046875	1.0
65	CACM-2900	0.046153846153846156	1.0
66	CACM-2422	0.045454545454545456	1.0
67	CACM-2476	0.04477611940298507	1.0
68	CACM-2352	0.04411764705882353	1.0
69	CACM-1379	0.043478260869565216	1.0
70	CACM-1136	0.04285714285714286	1.0
71	CACM-1152	0.04225352112676056	1.0
72	CACM-2177	0.041666666666666664	1.0
73	CACM-847	0.0410958904109589	1.0
74	CACM-2735	0.04054054054054054	1.0
75	CACM-2448	0.04	1.0
76	CACM-1974	0.039473684210526314	1.0
77	CACM-108	0.03896103896103896	1.0
78	CACM-3136	0.038461538461538464	1.0
79	CACM-3072	0.0379746835443038	1.0
80	CACM-531	0.0375	1.0
81	CACM-407	0.037037037037037035	1.0
82	CACM-1975	0.036585365853658534	1.0
83	CACM-3034	0.03614457831325301	1.0
84	CACM-857	0.03571428571428571	1.0
85	CACM-890	0.03529411764705882	1.0
86	CACM-1464	0.03488372093023256	1.0
87	CACM-1397	0.034482758620689655	1.0
88	CACM-1096	0.03409090909090909	1.0
89	CACM-2976	0.033707865168539325	1.0
90	CACM-648	0.03333333333333333	1.0
91	CACM-1593	0.03296703296703297	1.0
92	CACM-2815	0.03260869565217391	1.0
93	CACM-3158	0.03225806451612903	1.0
94	CACM-1309	0.031914893617021274	1.0
95	CACM-616	0.031578947368421054	1.0
96	CACM-144	0.03125	1.0
97	CACM-2572	0.030927835051546393	1.0
98	CACM-1824	0.030612244897959183	1.0
99	CACM-1674	0.030303030303030304	1.0
100	CACM-2392	0.03	1.0
