RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1795	1.0	0.09090909090909091
2	CACM-2680	0.5	0.09090909090909091
3	CACM-2897	0.6666666666666666	0.18181818181818182
4	CACM-2495	0.75	0.2727272727272727
5	CACM-2835	0.6	0.2727272727272727
6	CACM-1362	0.5	0.2727272727272727
7	CACM-0048	0.42857142857142855	0.2727272727272727
8	CACM-2748	0.375	0.2727272727272727
9	CACM-2464	0.3333333333333333	0.2727272727272727
10	CACM-3129	0.3	0.2727272727272727
11	CACM-0066	0.2727272727272727	0.2727272727272727
12	CACM-1757	0.25	0.2727272727272727
13	CACM-2892	0.23076923076923078	0.2727272727272727
14	CACM-1204	0.21428571428571427	0.2727272727272727
15	CACM-1066	0.2	0.2727272727272727
16	CACM-2711	0.1875	0.2727272727272727
17	CACM-2078	0.17647058823529413	0.2727272727272727
18	CACM-1331	0.16666666666666666	0.2727272727272727
19	CACM-1655	0.15789473684210525	0.2727272727272727
20	CACM-1289	0.15	0.2727272727272727
21	CACM-3171	0.14285714285714285	0.2727272727272727
22	CACM-1064	0.13636363636363635	0.2727272727272727
23	CACM-1414	0.13043478260869565	0.2727272727272727
24	CACM-2230	0.125	0.2727272727272727
25	CACM-3134	0.12	0.2727272727272727
26	CACM-1195	0.11538461538461539	0.2727272727272727
27	CACM-2253	0.1111111111111111	0.2727272727272727
28	CACM-2611	0.10714285714285714	0.2727272727272727
29	CACM-1275	0.10344827586206896	0.2727272727272727
30	CACM-2950	0.1	0.2727272727272727
31	CACM-0230	0.0967741935483871	0.2727272727272727
32	CACM-2491	0.09375	0.2727272727272727
33	CACM-1065	0.09090909090909091	0.2727272727272727
34	CACM-2645	0.08823529411764706	0.2727272727272727
35	CACM-2586	0.08571428571428572	0.2727272727272727
36	CACM-1444	0.08333333333333333	0.2727272727272727
37	CACM-0149	0.08108108108108109	0.2727272727272727
38	CACM-1290	0.07894736842105263	0.2727272727272727
39	CACM-0397	0.07692307692307693	0.2727272727272727
40	CACM-2262	0.075	0.2727272727272727
41	CACM-1670	0.07317073170731707	0.2727272727272727
42	CACM-2822	0.07142857142857142	0.2727272727272727
43	CACM-2904	0.06976744186046512	0.2727272727272727
44	CACM-1315	0.06818181818181818	0.2727272727272727
45	CACM-2800	0.06666666666666667	0.2727272727272727
46	CACM-1523	0.06521739130434782	0.2727272727272727
47	CACM-2217	0.06382978723404255	0.2727272727272727
48	CACM-1784	0.0625	0.2727272727272727
49	CACM-1627	0.061224489795918366	0.2727272727272727
50	CACM-1247	0.06	0.2727272727272727
51	CACM-1505	0.058823529411764705	0.2727272727272727
52	CACM-0558	0.057692307692307696	0.2727272727272727
53	CACM-3038	0.05660377358490566	0.2727272727272727
54	CACM-0797	0.05555555555555555	0.2727272727272727
55	CACM-1233	0.05454545454545454	0.2727272727272727
56	CACM-1708	0.05357142857142857	0.2727272727272727
57	CACM-2772	0.05263157894736842	0.2727272727272727
58	CACM-1756	0.05172413793103448	0.2727272727272727
59	CACM-0618	0.05084745762711865	0.2727272727272727
60	CACM-1071	0.05	0.2727272727272727
61	CACM-2745	0.04918032786885246	0.2727272727272727
62	CACM-1431	0.04838709677419355	0.2727272727272727
63	CACM-1369	0.047619047619047616	0.2727272727272727
64	CACM-0039	0.046875	0.2727272727272727
65	CACM-1439	0.046153846153846156	0.2727272727272727
66	CACM-2580	0.045454545454545456	0.2727272727272727
67	CACM-1085	0.04477611940298507	0.2727272727272727
68	CACM-3110	0.04411764705882353	0.2727272727272727
69	CACM-1482	0.043478260869565216	0.2727272727272727
70	CACM-1145	0.04285714285714286	0.2727272727272727
71	CACM-3147	0.04225352112676056	0.2727272727272727
72	CACM-3172	0.041666666666666664	0.2727272727272727
73	CACM-1910	0.0410958904109589	0.2727272727272727
74	CACM-1563	0.04054054054054054	0.2727272727272727
75	CACM-3079	0.04	0.2727272727272727
76	CACM-0983	0.039473684210526314	0.2727272727272727
77	CACM-0295	0.03896103896103896	0.2727272727272727
78	CACM-2164	0.038461538461538464	0.2727272727272727
79	CACM-0848	0.0379746835443038	0.2727272727272727
80	CACM-3046	0.0375	0.2727272727272727
81	CACM-0092	0.037037037037037035	0.2727272727272727
82	CACM-2181	0.036585365853658534	0.2727272727272727
83	CACM-2289	0.03614457831325301	0.2727272727272727
84	CACM-0495	0.03571428571428571	0.2727272727272727
85	CACM-2447	0.03529411764705882	0.2727272727272727
86	CACM-0231	0.03488372093023256	0.2727272727272727
87	CACM-2567	0.034482758620689655	0.2727272727272727
88	CACM-1032	0.03409090909090909	0.2727272727272727
89	CACM-3032	0.033707865168539325	0.2727272727272727
90	CACM-2852	0.03333333333333333	0.2727272727272727
91	CACM-1030	0.03296703296703297	0.2727272727272727
92	CACM-2819	0.03260869565217391	0.2727272727272727
93	CACM-1765	0.03225806451612903	0.2727272727272727
94	CACM-2200	0.031914893617021274	0.2727272727272727
95	CACM-0253	0.031578947368421054	0.2727272727272727
96	CACM-2248	0.03125	0.2727272727272727
97	CACM-0755	0.030927835051546393	0.2727272727272727
98	CACM-1633	0.030612244897959183	0.2727272727272727
99	CACM-0298	0.030303030303030304	0.2727272727272727
100	CACM-0417	0.03	0.2727272727272727
