RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1795	0.0	0.0
2	CACM-2491	0.0	0.0
3	CACM-2979	0.0	0.0
4	CACM-1652	0.0	0.0
5	CACM-2527	0.0	0.0
6	CACM-0048	0.0	0.0
7	CACM-3066	0.0	0.0
8	CACM-3005	0.0	0.0
9	CACM-2344	0.0	0.0
10	CACM-3080	0.0	0.0
11	CACM-2106	0.0	0.0
12	CACM-2834	0.0	0.0
13	CACM-1362	0.0	0.0
14	CACM-1331	0.0	0.0
15	CACM-0241	0.0	0.0
16	CACM-2264	0.0	0.0
17	CACM-2812	0.0	0.0
18	CACM-1658	0.0	0.0
19	CACM-1915	0.0	0.0
20	CACM-1066	0.0	0.0
21	CACM-3117	0.0	0.0
22	CACM-0078	0.0	0.0
23	CACM-0059	0.0	0.0
24	CACM-3092	0.0	0.0
25	CACM-0086	0.0	0.0
26	CACM-1621	0.0	0.0
27	CACM-0084	0.0	0.0
28	CACM-2616	0.0	0.0
29	CACM-1928	0.0	0.0
30	CACM-1032	0.0	0.0
31	CACM-2572	0.0	0.0
32	CACM-2246	0.0	0.0
33	CACM-2307	0.0	0.0
34	CACM-2002	0.0	0.0
35	CACM-1206	0.0	0.0
36	CACM-1653	0.0	0.0
37	CACM-2623	0.0	0.0
38	CACM-2302	0.0	0.0
39	CACM-2229	0.0	0.0
40	CACM-0329	0.0	0.0
41	CACM-0409	0.0	0.0
42	CACM-3090	0.0	0.0
43	CACM-1695	0.0	0.0
44	CACM-2801	0.0	0.0
45	CACM-1252	0.0	0.0
46	CACM-3049	0.0	0.0
47	CACM-2864	0.0	0.0
48	CACM-0694	0.0	0.0
49	CACM-2835	0.0	0.0
50	CACM-3018	0.0	0.0
51	CACM-1534	0.0	0.0
52	CACM-0695	0.0	0.0
53	CACM-0671	0.0	0.0
54	CACM-2308	0.0	0.0
55	CACM-1696	0.0	0.0
56	CACM-0396	0.0	0.0
57	CACM-1724	0.0	0.0
58	CACM-2705	0.0	0.0
59	CACM-2390	0.0	0.0
60	CACM-0040	0.0	0.0
61	CACM-1194	0.0	0.0
62	CACM-3160	0.0	0.0
63	CACM-2198	0.0	0.0
64	CACM-2181	0.0	0.0
65	CACM-2383	0.0	0.0
66	CACM-1847	0.0	0.0
67	CACM-2554	0.0	0.0
68	CACM-3140	0.0	0.0
69	CACM-1745	0.0	0.0
70	CACM-2931	0.0	0.0
71	CACM-0605	0.0	0.0
72	CACM-0796	0.0	0.0
73	CACM-3087	0.0	0.0
74	CACM-1908	0.0	0.0
75	CACM-2389	0.0	0.0
76	CACM-3070	0.0	0.0
77	CACM-2646	0.0	0.0
78	CACM-1765	0.0	0.0
79	CACM-1425	0.0	0.0
80	CACM-2967	0.0	0.0
81	CACM-3139	0.0	0.0
82	CACM-1381	0.0	0.0
83	CACM-2800	0.0	0.0
84	CACM-1628	0.0	0.0
85	CACM-0724	0.0	0.0
86	CACM-2092	0.0	0.0
87	CACM-2940	0.0	0.0
88	CACM-1703	0.0	0.0
89	CACM-2892	0.0	0.0
90	CACM-2265	0.0	0.0
91	CACM-1366	0.0	0.0
92	CACM-2287	0.0	0.0
93	CACM-1507	0.0	0.0
94	CACM-3125	0.0	0.0
95	CACM-0070	0.0	0.0
96	CACM-1711	0.0	0.0
97	CACM-1034	0.0	0.0
98	CACM-1503	0.0	0.0
99	CACM-2484	0.0	0.0
100	CACM-2748	0.0	0.0
