RANK	DOCUMENT	PRECISION	RECALL
1	CACM-2829	1.0	0.058823529411764705
2	CACM-2391	0.5	0.058823529411764705
3	CACM-2523	0.6666666666666666	0.11764705882352941
4	CACM-2125	0.5	0.11764705882352941
5	CACM-2478	0.4	0.11764705882352941
6	CACM-3196	0.3333333333333333	0.11764705882352941
7	CACM-3189	0.2857142857142857	0.11764705882352941
8	CACM-3186	0.25	0.11764705882352941
9	CACM-3178	0.2222222222222222	0.11764705882352941
10	CACM-3159	0.2	0.11764705882352941
11	CACM-3132	0.18181818181818182	0.11764705882352941
12	CACM-3126	0.16666666666666666	0.11764705882352941
13	CACM-3063	0.15384615384615385	0.11764705882352941
14	CACM-3017	0.14285714285714285	0.11764705882352941
15	CACM-2995	0.13333333333333333	0.11764705882352941
16	CACM-2992	0.125	0.11764705882352941
17	CACM-2982	0.11764705882352941	0.11764705882352941
18	CACM-2976	0.1111111111111111	0.11764705882352941
19	CACM-2975	0.10526315789473684	0.11764705882352941
20	CACM-2974	0.1	0.11764705882352941
21	CACM-2952	0.09523809523809523	0.11764705882352941
22	CACM-2934	0.09090909090909091	0.11764705882352941
23	CACM-2917	0.08695652173913043	0.11764705882352941
24	CACM-2908	0.08333333333333333	0.11764705882352941
25	CACM-2906	0.08	0.11764705882352941
26	CACM-2854	0.07692307692307693	0.11764705882352941
27	CACM-2844	0.07407407407407407	0.11764705882352941
28	CACM-2830	0.07142857142857142	0.11764705882352941
29	CACM-2797	0.06896551724137931	0.11764705882352941
30	CACM-2796	0.06666666666666667	0.11764705882352941
31	CACM-2793	0.06451612903225806	0.11764705882352941
32	CACM-2792	0.0625	0.11764705882352941
33	CACM-2791	0.06060606060606061	0.11764705882352941
34	CACM-2789	0.058823529411764705	0.11764705882352941
35	CACM-2781	0.05714285714285714	0.11764705882352941
36	CACM-2774	0.05555555555555555	0.11764705882352941
37	CACM-2773	0.05405405405405406	0.11764705882352941
38	CACM-2763	0.05263157894736842	0.11764705882352941
39	CACM-2761	0.05128205128205128	0.11764705882352941
40	CACM-2760	0.05	0.11764705882352941
41	CACM-2757	0.04878048780487805	0.11764705882352941
42	CACM-2747	0.047619047619047616	0.11764705882352941
43	CACM-2743	0.046511627906976744	0.11764705882352941
44	CACM-2736	0.045454545454545456	0.11764705882352941
45	CACM-2724	0.044444444444444446	0.11764705882352941
46	CACM-2708	0.043478260869565216	0.11764705882352941
47	CACM-2693	0.0425531914893617	0.11764705882352941
48	CACM-2690	0.041666666666666664	0.11764705882352941
49	CACM-2689	0.04081632653061224	0.11764705882352941
50	CACM-2677	0.04	0.11764705882352941
51	CACM-2662	0.0392156862745098	0.11764705882352941
52	CACM-2661	0.038461538461538464	0.11764705882352941
53	CACM-2660	0.03773584905660377	0.11764705882352941
54	CACM-2658	0.037037037037037035	0.11764705882352941
55	CACM-2655	0.03636363636363636	0.11764705882352941
56	CACM-2641	0.03571428571428571	0.11764705882352941
57	CACM-2640	0.03508771929824561	0.11764705882352941
58	CACM-2638	0.034482758620689655	0.11764705882352941
59	CACM-2637	0.03389830508474576	0.11764705882352941
60	CACM-2635	0.03333333333333333	0.11764705882352941
61	CACM-2615	0.03278688524590164	0.11764705882352941
62	CACM-2614	0.03225806451612903	0.11764705882352941
63	CACM-2613	0.031746031746031744	0.11764705882352941
64	CACM-2612	0.03125	0.11764705882352941
65	CACM-2611	0.03076923076923077	0.11764705882352941
66	CACM-2608	0.030303030303030304	0.11764705882352941
67	CACM-2602	0.029850746268656716	0.11764705882352941
68	CACM-2599	0.029411764705882353	0.11764705882352941
69	CACM-2590	0.028985507246376812	0.11764705882352941
70	CACM-2588	0.02857142857142857	0.11764705882352941
71	CACM-2586	0.028169014084507043	0.11764705882352941
72	CACM-2583	0.027777777777777776	0.11764705882352941
73	CACM-2577	0.0273972602739726	0.11764705882352941
74	CACM-2576	0.02702702702702703	0.11764705882352941
75	CACM-2575	0.02666666666666667	0.11764705882352941
76	CACM-2574	0.02631578947368421	0.11764705882352941
77	CACM-2565	0.025974025974025976	0.11764705882352941
78	CACM-2564	0.02564102564102564	0.11764705882352941
79	CACM-2563	0.02531645569620253	0.11764705882352941
80	CACM-2562	0.025	0.11764705882352941
81	CACM-2558	0.024691358024691357	0.11764705882352941
82	CACM-2552	0.024390243902439025	0.11764705882352941
83	CACM-2551	0.024096385542168676	0.11764705882352941
84	CACM-2550	0.023809523809523808	0.11764705882352941
85	CACM-2549	0.023529411764705882	0.11764705882352941
86	CACM-2548	0.023255813953488372	0.11764705882352941
87	CACM-2533	0.022988505747126436	0.11764705882352941
88	CACM-2532	0.022727272727272728	0.11764705882352941
89	CACM-2531	0.02247191011235955	0.11764705882352941
90	CACM-2530	0.022222222222222223	0.11764705882352941
91	CACM-2529	0.02197802197802198	0.11764705882352941
92	CACM-2528	0.021739130434782608	0.11764705882352941
93	CACM-2512	0.021505376344086023	0.11764705882352941
94	CACM-2511	0.02127659574468085	0.11764705882352941
95	CACM-2510	0.021052631578947368	0.11764705882352941
96	CACM-2509	0.020833333333333332	0.11764705882352941
97	CACM-2506	0.020618556701030927	0.11764705882352941
98	CACM-2495	0.02040816326530612	0.11764705882352941
99	CACM-2477	0.020202020202020204	0.11764705882352941
100	CACM-2476	0.02	0.11764705882352941
