RANK	DOCUMENT	PRECISION	RECALL
1	CACM-0558	0.0	0.0
2	CACM-3160	0.0	0.0
3	CACM-1809	0.0	0.0
4	CACM-1353	0.25	0.08333333333333333
5	CACM-3012	0.2	0.08333333333333333
6	CACM-1171	0.16666666666666666	0.08333333333333333
7	CACM-1457	0.14285714285714285	0.08333333333333333
8	CACM-2490	0.125	0.08333333333333333
9	CACM-2932	0.1111111111111111	0.08333333333333333
10	CACM-3071	0.1	0.08333333333333333
11	CACM-1529	0.09090909090909091	0.08333333333333333
12	CACM-2798	0.08333333333333333	0.08333333333333333
13	CACM-3124	0.07692307692307693	0.08333333333333333
14	CACM-1108	0.07142857142857142	0.08333333333333333
15	CACM-2486	0.06666666666666667	0.08333333333333333
16	CACM-2819	0.0625	0.08333333333333333
17	CACM-2198	0.058823529411764705	0.08333333333333333
18	CACM-1183	0.05555555555555555	0.08333333333333333
19	CACM-2283	0.05263157894736842	0.08333333333333333
20	CACM-1066	0.05	0.08333333333333333
21	CACM-1199	0.047619047619047616	0.08333333333333333
22	CACM-2264	0.045454545454545456	0.08333333333333333
23	CACM-2226	0.08695652173913043	0.16666666666666666
24	CACM-2304	0.08333333333333333	0.16666666666666666
25	CACM-1658	0.08	0.16666666666666666
26	CACM-1341	0.07692307692307693	0.16666666666666666
27	CACM-2177	0.07407407407407407	0.16666666666666666
28	CACM-2308	0.07142857142857142	0.16666666666666666
29	CACM-1635	0.06896551724137931	0.16666666666666666
30	CACM-1636	0.06666666666666667	0.16666666666666666
31	CACM-2554	0.06451612903225806	0.16666666666666666
32	CACM-2997	0.0625	0.16666666666666666
33	CACM-2930	0.06060606060606061	0.16666666666666666
34	CACM-2572	0.058823529411764705	0.16666666666666666
35	CACM-0605	0.05714285714285714	0.16666666666666666
36	CACM-0086	0.05555555555555555	0.16666666666666666
37	CACM-2808	0.05405405405405406	0.16666666666666666
38	CACM-3117	0.05263157894736842	0.16666666666666666
39	CACM-0071	0.05128205128205128	0.16666666666666666
40	CACM-1003	0.05	0.16666666666666666
41	CACM-3118	0.04878048780487805	0.16666666666666666
42	CACM-1543	0.047619047619047616	0.16666666666666666
43	CACM-0409	0.046511627906976744	0.16666666666666666
44	CACM-1305	0.045454545454545456	0.16666666666666666
45	CACM-1144	0.044444444444444446	0.16666666666666666
46	CACM-1196	0.043478260869565216	0.16666666666666666
47	CACM-1445	0.0425531914893617	0.16666666666666666
48	CACM-3151	0.041666666666666664	0.16666666666666666
49	CACM-1694	0.04081632653061224	0.16666666666666666
50	CACM-2950	0.04	0.16666666666666666
51	CACM-2568	0.0392156862745098	0.16666666666666666
52	CACM-3022	0.038461538461538464	0.16666666666666666
53	CACM-1194	0.03773584905660377	0.16666666666666666
54	CACM-1595	0.037037037037037035	0.16666666666666666
55	CACM-0248	0.03636363636363636	0.16666666666666666
56	CACM-2884	0.03571428571428571	0.16666666666666666
57	CACM-1527	0.03508771929824561	0.16666666666666666
58	CACM-2246	0.034482758620689655	0.16666666666666666
59	CACM-2030	0.03389830508474576	0.16666666666666666
60	CACM-0980	0.03333333333333333	0.16666666666666666
61	CACM-2938	0.03278688524590164	0.16666666666666666
62	CACM-1473	0.03225806451612903	0.16666666666666666
63	CACM-2592	0.031746031746031744	0.16666666666666666
64	CACM-1233	0.03125	0.16666666666666666
65	CACM-2324	0.03076923076923077	0.16666666666666666
66	CACM-2494	0.030303030303030304	0.16666666666666666
67	CACM-1750	0.029850746268656716	0.16666666666666666
68	CACM-1745	0.029411764705882353	0.16666666666666666
69	CACM-0046	0.028985507246376812	0.16666666666666666
70	CACM-1588	0.02857142857142857	0.16666666666666666
71	CACM-0724	0.028169014084507043	0.16666666666666666
72	CACM-2900	0.027777777777777776	0.16666666666666666
73	CACM-1383	0.0273972602739726	0.16666666666666666
74	CACM-2437	0.02702702702702703	0.16666666666666666
75	CACM-2937	0.02666666666666667	0.16666666666666666
76	CACM-2366	0.02631578947368421	0.16666666666666666
77	CACM-3090	0.025974025974025976	0.16666666666666666
78	CACM-3035	0.02564102564102564	0.16666666666666666
79	CACM-2268	0.02531645569620253	0.16666666666666666
80	CACM-1206	0.025	0.16666666666666666
81	CACM-2519	0.024691358024691357	0.16666666666666666
82	CACM-1427	0.024390243902439025	0.16666666666666666
83	CACM-1503	0.024096385542168676	0.16666666666666666
84	CACM-1034	0.023809523809523808	0.16666666666666666
85	CACM-1281	0.023529411764705882	0.16666666666666666
86	CACM-2993	0.023255813953488372	0.16666666666666666
87	CACM-2630	0.022988505747126436	0.16666666666666666
88	CACM-0963	0.022727272727272728	0.16666666666666666
89	CACM-2383	0.02247191011235955	0.16666666666666666
90	CACM-2962	0.022222222222222223	0.16666666666666666
91	CACM-2216	0.02197802197802198	0.16666666666666666
92	CACM-2267	0.021739130434782608	0.16666666666666666
93	CACM-1827	0.021505376344086023	0.16666666666666666
94	CACM-1290	0.02127659574468085	0.16666666666666666
95	CACM-2832	0.021052631578947368	0.16666666666666666
96	CACM-1678	0.020833333333333332	0.16666666666666666
97	CACM-2776	0.020618556701030927	0.16666666666666666
98	CACM-1113	0.02040816326530612	0.16666666666666666
99	CACM-2318	0.020202020202020204	0.16666666666666666
100	CACM-2924	0.02	0.16666666666666666
