RANK	DOCUMENT	PRECISION	RECALL
1	CACM-3012	1.0	0.03225806451612903
2	CACM-2194	0.5	0.03225806451612903
3	CACM-3129	0.3333333333333333	0.03225806451612903
4	CACM-1977	0.25	0.03225806451612903
5	CACM-0239	0.2	0.03225806451612903
6	CACM-1233	0.16666666666666666	0.03225806451612903
7	CACM-3137	0.14285714285714285	0.03225806451612903
8	CACM-2516	0.125	0.03225806451612903
9	CACM-2078	0.1111111111111111	0.03225806451612903
10	CACM-2114	0.1	0.03225806451612903
11	CACM-1745	0.09090909090909091	0.03225806451612903
12	CACM-1501	0.08333333333333333	0.03225806451612903
13	CACM-1307	0.07692307692307693	0.03225806451612903
14	CACM-1643	0.07142857142857142	0.03225806451612903
15	CACM-1032	0.13333333333333333	0.06451612903225806
16	CACM-1457	0.1875	0.0967741935483871
17	CACM-1888	0.17647058823529413	0.0967741935483871
18	CACM-2862	0.16666666666666666	0.0967741935483871
19	CACM-3084	0.15789473684210525	0.0967741935483871
20	CACM-1413	0.15	0.0967741935483871
21	CACM-2900	0.14285714285714285	0.0967741935483871
22	CACM-3056	0.13636363636363635	0.0967741935483871
23	CACM-1154	0.13043478260869565	0.0967741935483871
24	CACM-2572	0.125	0.0967741935483871
25	CACM-0891	0.12	0.0967741935483871
26	CACM-1808	0.11538461538461539	0.0967741935483871
27	CACM-2812	0.1111111111111111	0.0967741935483871
28	CACM-2519	0.10714285714285714	0.0967741935483871
29	CACM-0944	0.10344827586206896	0.0967741935483871
30	CACM-1722	0.1	0.0967741935483871
31	CACM-3138	0.0967741935483871	0.0967741935483871
32	CACM-3090	0.09375	0.0967741935483871
33	CACM-1519	0.09090909090909091	0.0967741935483871
34	CACM-3078	0.08823529411764706	0.0967741935483871
35	CACM-2711	0.11428571428571428	0.12903225806451613
36	CACM-1630	0.1111111111111111	0.12903225806451613
37	CACM-1402	0.10810810810810811	0.12903225806451613
38	CACM-1183	0.10526315789473684	0.12903225806451613
39	CACM-1035	0.10256410256410256	0.12903225806451613
40	CACM-1724	0.1	0.12903225806451613
41	CACM-0617	0.0975609756097561	0.12903225806451613
42	CACM-1438	0.09523809523809523	0.12903225806451613
43	CACM-0950	0.09302325581395349	0.12903225806451613
44	CACM-0824	0.09090909090909091	0.12903225806451613
45	CACM-2494	0.08888888888888889	0.12903225806451613
46	CACM-1404	0.08695652173913043	0.12903225806451613
47	CACM-2808	0.0851063829787234	0.12903225806451613
48	CACM-0719	0.08333333333333333	0.12903225806451613
49	CACM-1381	0.08163265306122448	0.12903225806451613
50	CACM-1650	0.08	0.12903225806451613
51	CACM-2486	0.0784313725490196	0.12903225806451613
52	CACM-1503	0.07692307692307693	0.12903225806451613
53	CACM-2771	0.07547169811320754	0.12903225806451613
54	CACM-3139	0.07407407407407407	0.12903225806451613
55	CACM-1001	0.07272727272727272	0.12903225806451613
56	CACM-1267	0.07142857142857142	0.12903225806451613
57	CACM-1197	0.07017543859649122	0.12903225806451613
58	CACM-0380	0.06896551724137931	0.12903225806451613
59	CACM-1308	0.06779661016949153	0.12903225806451613
60	CACM-1635	0.06666666666666667	0.12903225806451613
61	CACM-1961	0.06557377049180328	0.12903225806451613
62	CACM-2177	0.06451612903225806	0.12903225806451613
63	CACM-1533	0.06349206349206349	0.12903225806451613
64	CACM-0146	0.0625	0.12903225806451613
65	CACM-0527	0.06153846153846154	0.12903225806451613
66	CACM-0248	0.06060606060606061	0.12903225806451613
67	CACM-1473	0.05970149253731343	0.12903225806451613
68	CACM-1514	0.07352941176470588	0.16129032258064516
69	CACM-1554	0.07246376811594203	0.16129032258064516
70	CACM-2219	0.07142857142857142	0.16129032258064516
71	CACM-1264	0.07042253521126761	0.16129032258064516
72	CACM-1416	0.06944444444444445	0.16129032258064516
73	CACM-0282	0.0684931506849315	0.16129032258064516
74	CACM-0070	0.06756756756756757	0.16129032258064516
75	CACM-1315	0.06666666666666667	0.16129032258064516
76	CACM-1161	0.06578947368421052	0.16129032258064516
77	CACM-2160	0.07792207792207792	0.1935483870967742
78	CACM-2437	0.07692307692307693	0.1935483870967742
79	CACM-2253	0.0759493670886076	0.1935483870967742
80	CACM-2999	0.075	0.1935483870967742
81	CACM-0040	0.07407407407407407	0.1935483870967742
82	CACM-1210	0.07317073170731707	0.1935483870967742
83	CACM-1518	0.07228915662650602	0.1935483870967742
84	CACM-1871	0.07142857142857142	0.1935483870967742
85	CACM-1589	0.07058823529411765	0.1935483870967742
86	CACM-1236	0.08139534883720931	0.22580645161290322
87	CACM-1627	0.08045977011494253	0.22580645161290322
88	CACM-1470	0.07954545454545454	0.22580645161290322
89	CACM-2359	0.07865168539325842	0.22580645161290322
90	CACM-2621	0.07777777777777778	0.22580645161290322
91	CACM-2479	0.07692307692307693	0.22580645161290322
92	CACM-1230	0.07608695652173914	0.22580645161290322
93	CACM-3055	0.07526881720430108	0.22580645161290322
94	CACM-2720	0.07446808510638298	0.22580645161290322
95	CACM-2798	0.07368421052631578	0.22580645161290322
96	CACM-2268	0.07291666666666667	0.22580645161290322
97	CACM-0144	0.07216494845360824	0.22580645161290322
98	CACM-1441	0.07142857142857142	0.22580645161290322
99	CACM-0078	0.0707070707070707	0.22580645161290322
100	CACM-1890	0.07	0.22580645161290322
