RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1923	1.0	0.05263157894736842
2	CACM-2699	1.0	0.10526315789473684
3	CACM-1872	0.6666666666666666	0.10526315789473684
4	CACM-2906	0.75	0.15789473684210525
5	CACM-2527	0.8	0.21052631578947367
6	CACM-2316	0.8333333333333334	0.2631578947368421
7	CACM-2717	0.7142857142857143	0.2631578947368421
8	CACM-3171	0.625	0.2631578947368421
9	CACM-3148	0.5555555555555556	0.2631578947368421
10	CACM-2603	0.5	0.2631578947368421
11	CACM-249	0.45454545454545453	0.2631578947368421
12	CACM-281	0.4166666666666667	0.2631578947368421
13	CACM-2716	0.46153846153846156	0.3157894736842105
14	CACM-2705	0.42857142857142855	0.3157894736842105
15	CACM-3150	0.4666666666666667	0.3684210526315789
16	CACM-1903	0.4375	0.3684210526315789
17	CACM-2317	0.4117647058823529	0.3684210526315789
18	CACM-2246	0.4444444444444444	0.42105263157894735
19	CACM-1642	0.42105263157894735	0.42105263157894735
20	CACM-3057	0.4	0.42105263157894735
21	CACM-795	0.38095238095238093	0.42105263157894735
22	CACM-3080	0.36363636363636365	0.42105263157894735
23	CACM-1098	0.34782608695652173	0.42105263157894735
24	CACM-1861	0.3333333333333333	0.42105263157894735
25	CACM-1860	0.32	0.42105263157894735
26	CACM-3077	0.3076923076923077	0.42105263157894735
27	CACM-1472	0.2962962962962963	0.42105263157894735
28	CACM-205	0.2857142857142857	0.42105263157894735
29	CACM-265	0.27586206896551724	0.42105263157894735
30	CACM-3123	0.26666666666666666	0.42105263157894735
31	CACM-1627	0.25806451612903225	0.42105263157894735
32	CACM-2320	0.25	0.42105263157894735
33	CACM-1703	0.24242424242424243	0.42105263157894735
34	CACM-1835	0.23529411764705882	0.42105263157894735
35	CACM-724	0.22857142857142856	0.42105263157894735
36	CACM-2787	0.2222222222222222	0.42105263157894735
37	CACM-2295	0.21621621621621623	0.42105263157894735
38	CACM-1466	0.21052631578947367	0.42105263157894735
39	CACM-1138	0.20512820512820512	0.42105263157894735
40	CACM-1102	0.2	0.42105263157894735
41	CACM-2091	0.1951219512195122	0.42105263157894735
42	CACM-1142	0.19047619047619047	0.42105263157894735
43	CACM-1366	0.18604651162790697	0.42105263157894735
44	CACM-2198	0.18181818181818182	0.42105263157894735
45	CACM-2814	0.17777777777777778	0.42105263157894735
46	CACM-463	0.17391304347826086	0.42105263157894735
47	CACM-1046	0.1702127659574468	0.42105263157894735
48	CACM-1459	0.16666666666666666	0.42105263157894735
49	CACM-651	0.16326530612244897	0.42105263157894735
50	CACM-762	0.16	0.42105263157894735
51	CACM-1852	0.1568627450980392	0.42105263157894735
52	CACM-3185	0.15384615384615385	0.42105263157894735
53	CACM-2867	0.1509433962264151	0.42105263157894735
54	CACM-2081	0.14814814814814814	0.42105263157894735
55	CACM-920	0.14545454545454545	0.42105263157894735
56	CACM-1462	0.14285714285714285	0.42105263157894735
57	CACM-2034	0.14035087719298245	0.42105263157894735
58	CACM-1678	0.13793103448275862	0.42105263157894735
59	CACM-2873	0.13559322033898305	0.42105263157894735
60	CACM-2782	0.13333333333333333	0.42105263157894735
61	CACM-1306	0.14754098360655737	0.47368421052631576
62	CACM-2661	0.14516129032258066	0.47368421052631576
63	CACM-628	0.14285714285714285	0.47368421052631576
64	CACM-1179	0.140625	0.47368421052631576
65	CACM-1115	0.13846153846153847	0.47368421052631576
66	CACM-2922	0.13636363636363635	0.47368421052631576
67	CACM-321	0.13432835820895522	0.47368421052631576
68	CACM-1073	0.1323529411764706	0.47368421052631576
69	CACM-2897	0.13043478260869565	0.47368421052631576
70	CACM-1769	0.12857142857142856	0.47368421052631576
71	CACM-1552	0.1267605633802817	0.47368421052631576
72	CACM-1720	0.125	0.47368421052631576
73	CACM-2710	0.136986301369863	0.5263157894736842
74	CACM-1485	0.13513513513513514	0.5263157894736842
75	CACM-2826	0.13333333333333333	0.5263157894736842
76	CACM-1467	0.13157894736842105	0.5263157894736842
77	CACM-1676	0.12987012987012986	0.5263157894736842
78	CACM-2406	0.1282051282051282	0.5263157894736842
79	CACM-731	0.12658227848101267	0.5263157894736842
80	CACM-2003	0.125	0.5263157894736842
81	CACM-2647	0.12345679012345678	0.5263157894736842
82	CACM-2593	0.12195121951219512	0.5263157894736842
83	CACM-2398	0.12048192771084337	0.5263157894736842
84	CACM-3105	0.11904761904761904	0.5263157894736842
85	CACM-2708	0.11764705882352941	0.5263157894736842
86	CACM-2898	0.11627906976744186	0.5263157894736842
87	CACM-1145	0.11494252873563218	0.5263157894736842
88	CACM-2645	0.11363636363636363	0.5263157894736842
89	CACM-2765	0.11235955056179775	0.5263157894736842
90	CACM-3101	0.1111111111111111	0.5263157894736842
91	CACM-2305	0.10989010989010989	0.5263157894736842
92	CACM-1496	0.10869565217391304	0.5263157894736842
93	CACM-3119	0.10752688172043011	0.5263157894736842
94	CACM-689	0.10638297872340426	0.5263157894736842
95	CACM-2365	0.10526315789473684	0.5263157894736842
96	CACM-1710	0.10416666666666667	0.5263157894736842
97	CACM-2493	0.10309278350515463	0.5263157894736842
98	CACM-2542	0.10204081632653061	0.5263157894736842
99	CACM-1183	0.10101010101010101	0.5263157894736842
100	CACM-2941	0.1	0.5263157894736842
