RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1839	0.0	0.0
2	CACM-2172	0.0	0.0
3	CACM-2290	0.0	0.0
4	CACM-1804	0.0	0.0
5	CACM-1481	0.0	0.0
6	CACM-2461	0.0	0.0
7	CACM-1899	0.0	0.0
8	CACM-1822	0.0	0.0
9	CACM-2763	0.0	0.0
10	CACM-1983	0.0	0.0
11	CACM-1791	0.0	0.0
12	CACM-119	0.0	0.0
13	CACM-2934	0.0	0.0
14	CACM-307	0.0	0.0
15	CACM-507	0.0	0.0
16	CACM-1191	0.0	0.0
17	CACM-559	0.0	0.0
18	CACM-2430	0.0	0.0
19	CACM-2506	0.0	0.0
20	CACM-2444	0.0	0.0
21	CACM-2199	0.0	0.0
22	CACM-1914	0.0	0.0
23	CACM-2362	0.0	0.0
24	CACM-1061	0.0	0.0
25	CACM-1060	0.0	0.0
26	CACM-509	0.0	0.0
27	CACM-508	0.0	0.0
28	CACM-773	0.0	0.0
29	CACM-566	0.0	0.0
30	CACM-516	0.0	0.0
31	CACM-486	0.0	0.0
32	CACM-449	0.0	0.0
33	CACM-448	0.0	0.0
34	CACM-423	0.0	0.0
35	CACM-648	0.0	0.0
36	CACM-1127	0.0	0.0
37	CACM-750	0.0	0.0
38	CACM-749	0.0	0.0
39	CACM-1343	0.0	0.0
40	CACM-1057	0.0	0.0
41	CACM-1405	0.0	0.0
42	CACM-373	0.0	0.0
43	CACM-204	0.0	0.0
44	CACM-932	0.0	0.0
45	CACM-437	0.0	0.0
46	CACM-2442	0.0	0.0
47	CACM-967	0.0	0.0
48	CACM-1342	0.0	0.0
49	CACM-2007	0.0	0.0
50	CACM-880	0.0	0.0
51	CACM-879	0.0	0.0
52	CACM-2100	0.0	0.0
53	CACM-18	0.0	0.0
54	CACM-1953	0.0	0.0
55	CACM-1881	0.0	0.0
56	CACM-776	0.0	0.0
57	CACM-2752	0.0	0.0
58	CACM-328	0.0	0.0
59	CACM-61	0.0	0.0
60	CACM-2672	0.0	0.0
61	CACM-225	0.0	0.0
62	CACM-1582	0.0	0.0
63	CACM-201	0.0	0.0
64	CACM-200	0.0	0.0
65	CACM-1585	0.0	0.0
66	CACM-1580	0.0	0.0
67	CACM-1574	0.0	0.0
68	CACM-1583	0.0	0.0
69	CACM-1581	0.0	0.0
70	CACM-1579	0.0	0.0
71	CACM-1895	0.0	0.0
72	CACM-2854	0.0	0.0
73	CACM-2796	0.0	0.0
74	CACM-2793	0.0	0.0
75	CACM-2792	0.0	0.0
76	CACM-2761	0.0	0.0
77	CACM-2760	0.0	0.0
78	CACM-2743	0.0	0.0
79	CACM-2689	0.0	0.0
80	CACM-2678	0.0	0.0
81	CACM-2677	0.0	0.0
82	CACM-2640	0.0	0.0
83	CACM-2638	0.0	0.0
84	CACM-2613	0.0	0.0
85	CACM-2612	0.0	0.0
86	CACM-2602	0.0	0.0
87	CACM-2590	0.0	0.0
88	CACM-2588	0.0	0.0
89	CACM-2565	0.0	0.0
90	CACM-2563	0.0	0.0
91	CACM-2562	0.0	0.0
92	CACM-2550	0.0	0.0
93	CACM-2548	0.0	0.0
94	CACM-2529	0.0	0.0
95	CACM-2528	0.0	0.0
96	CACM-2512	0.0	0.0
97	CACM-2511	0.0	0.0
98	CACM-2472	0.0	0.0
99	CACM-2463	0.0	0.0
100	CACM-2460	0.0	0.0
