RANK	DOCUMENT	PRECISION	RECALL
1	CACM-3059	0.0	0.0
2	CACM-1233	0.0	0.0
3	CACM-1457	0.0	0.0
4	CACM-1353	0.0	0.0
5	CACM-1362	0.0	0.0
6	CACM-2932	0.0	0.0
7	CACM-2890	0.14285714285714285	0.2
8	CACM-2776	0.125	0.2
9	CACM-2893	0.1111111111111111	0.2
10	CACM-2892	0.1	0.2
11	CACM-1002	0.09090909090909091	0.2
12	CACM-1770	0.08333333333333333	0.2
13	CACM-1443	0.07692307692307693	0.2
14	CACM-3032	0.14285714285714285	0.4
15	CACM-1916	0.13333333333333333	0.4
16	CACM-1315	0.125	0.4
17	CACM-1696	0.11764705882352941	0.4
18	CACM-0596	0.1111111111111111	0.4
19	CACM-0417	0.10526315789473684	0.4
20	CACM-1516	0.1	0.4
21	CACM-1765	0.09523809523809523	0.4
22	CACM-1827	0.09090909090909091	0.4
23	CACM-2307	0.08695652173913043	0.4
24	CACM-2808	0.08333333333333333	0.4
25	CACM-3038	0.08	0.4
26	CACM-2805	0.07692307692307693	0.4
27	CACM-2918	0.07407407407407407	0.4
28	CACM-2264	0.07142857142857142	0.4
29	CACM-2951	0.06896551724137931	0.4
30	CACM-2166	0.06666666666666667	0.4
31	CACM-0558	0.06451612903225806	0.4
32	CACM-1929	0.0625	0.4
33	CACM-1569	0.06060606060606061	0.4
34	CACM-1206	0.058823529411764705	0.4
35	CACM-0495	0.05714285714285714	0.4
36	CACM-1196	0.05555555555555555	0.4
37	CACM-2180	0.05405405405405406	0.4
38	CACM-0329	0.05263157894736842	0.4
39	CACM-1182	0.05128205128205128	0.4
40	CACM-2163	0.05	0.4
41	CACM-1199	0.04878048780487805	0.4
42	CACM-1527	0.047619047619047616	0.4
43	CACM-1474	0.046511627906976744	0.4
44	CACM-2819	0.045454545454545456	0.4
45	CACM-2310	0.044444444444444446	0.4
46	CACM-1622	0.043478260869565216	0.4
47	CACM-2554	0.0425531914893617	0.4
48	CACM-2807	0.041666666666666664	0.4
49	CACM-2950	0.04081632653061224	0.4
50	CACM-1650	0.04	0.4
51	CACM-1398	0.0392156862745098	0.4
52	CACM-2949	0.057692307692307696	0.6
53	CACM-3160	0.05660377358490566	0.6
54	CACM-1032	0.05555555555555555	0.6
55	CACM-3028	0.05454545454545454	0.6
56	CACM-1632	0.05357142857142857	0.6
57	CACM-2197	0.05263157894736842	0.6
58	CACM-2794	0.05172413793103448	0.6
59	CACM-2570	0.05084745762711865	0.6
60	CACM-1170	0.05	0.6
61	CACM-1723	0.04918032786885246	0.6
62	CACM-0822	0.04838709677419355	0.6
63	CACM-1359	0.047619047619047616	0.6
64	CACM-2200	0.046875	0.6
65	CACM-0048	0.046153846153846156	0.6
66	CACM-1143	0.045454545454545456	0.6
67	CACM-3048	0.04477611940298507	0.6
68	CACM-2969	0.04411764705882353	0.6
69	CACM-2248	0.043478260869565216	0.6
70	CACM-0078	0.04285714285714286	0.6
71	CACM-0695	0.04225352112676056	0.6
72	CACM-0248	0.041666666666666664	0.6
73	CACM-1404	0.0410958904109589	0.6
74	CACM-3012	0.04054054054054054	0.6
75	CACM-2858	0.04	0.6
76	CACM-3103	0.039473684210526314	0.6
77	CACM-2930	0.03896103896103896	0.6
78	CACM-1267	0.038461538461538464	0.6
79	CACM-2283	0.0379746835443038	0.6
80	CACM-0605	0.0375	0.6
81	CACM-3133	0.037037037037037035	0.6
82	CACM-1587	0.036585365853658534	0.6
83	CACM-1159	0.03614457831325301	0.6
84	CACM-1625	0.03571428571428571	0.6
85	CACM-2780	0.03529411764705882	0.6
86	CACM-1033	0.03488372093023256	0.6
87	CACM-2181	0.034482758620689655	0.6
88	CACM-1959	0.03409090909090909	0.6
89	CACM-0320	0.033707865168539325	0.6
90	CACM-2978	0.03333333333333333	0.6
91	CACM-0637	0.03296703296703297	0.6
92	CACM-2823	0.03260869565217391	0.6
93	CACM-2924	0.03225806451612903	0.6
94	CACM-2454	0.031914893617021274	0.6
95	CACM-2841	0.031578947368421054	0.6
96	CACM-1272	0.03125	0.6
97	CACM-1636	0.030927835051546393	0.6
98	CACM-2610	0.030612244897959183	0.6
99	CACM-1473	0.030303030303030304	0.6
100	CACM-2144	0.03	0.6
