RANK	DOCUMENT	PRECISION	RECALL
1	CACM-1685	0.0	0.0
2	CACM-2625	0.5	0.3333333333333333
3	CACM-2614	0.3333333333333333	0.3333333333333333
4	CACM-1869	0.25	0.3333333333333333
5	CACM-2776	0.2	0.3333333333333333
6	CACM-2500	0.16666666666666666	0.3333333333333333
7	CACM-2830	0.14285714285714285	0.3333333333333333
8	CACM-2951	0.125	0.3333333333333333
9	CACM-2371	0.1111111111111111	0.3333333333333333
10	CACM-912	0.1	0.3333333333333333
11	CACM-2499	0.09090909090909091	0.3333333333333333
12	CACM-2515	0.08333333333333333	0.3333333333333333
13	CACM-1785	0.07692307692307693	0.3333333333333333
14	CACM-2949	0.07142857142857142	0.3333333333333333
15	CACM-2860	0.06666666666666667	0.3333333333333333
16	CACM-2482	0.0625	0.3333333333333333
17	CACM-2194	0.058823529411764705	0.3333333333333333
18	CACM-1261	0.05555555555555555	0.3333333333333333
19	CACM-2088	0.05263157894736842	0.3333333333333333
20	CACM-1690	0.05	0.3333333333333333
21	CACM-1688	0.047619047619047616	0.3333333333333333
22	CACM-1687	0.045454545454545456	0.3333333333333333
23	CACM-1695	0.043478260869565216	0.3333333333333333
24	CACM-1723	0.041666666666666664	0.3333333333333333
25	CACM-3	0.04	0.3333333333333333
26	CACM-1752	0.038461538461538464	0.3333333333333333
27	CACM-2541	0.037037037037037035	0.3333333333333333
28	CACM-3083	0.03571428571428571	0.3333333333333333
29	CACM-8	0.034482758620689655	0.3333333333333333
30	CACM-3053	0.03333333333333333	0.3333333333333333
31	CACM-2543	0.03225806451612903	0.3333333333333333
32	CACM-3032	0.0625	0.6666666666666666
33	CACM-2858	0.06060606060606061	0.6666666666666666
34	CACM-1461	0.058823529411764705	0.6666666666666666
35	CACM-2197	0.05714285714285714	0.6666666666666666
36	CACM-1611	0.05555555555555555	0.6666666666666666
37	CACM-3133	0.05405405405405406	0.6666666666666666
38	CACM-2991	0.05263157894736842	0.6666666666666666
39	CACM-1680	0.05128205128205128	0.6666666666666666
40	CACM-3068	0.05	0.6666666666666666
41	CACM-3126	0.04878048780487805	0.6666666666666666
42	CACM-1751	0.047619047619047616	0.6666666666666666
43	CACM-828	0.046511627906976744	0.6666666666666666
44	CACM-2258	0.045454545454545456	0.6666666666666666
45	CACM-492	0.044444444444444446	0.6666666666666666
46	CACM-757	0.043478260869565216	0.6666666666666666
47	CACM-2109	0.0425531914893617	0.6666666666666666
48	CACM-666	0.041666666666666664	0.6666666666666666
49	CACM-517	0.04081632653061224	0.6666666666666666
50	CACM-3127	0.04	0.6666666666666666
51	CACM-2228	0.0392156862745098	0.6666666666666666
52	CACM-2969	0.038461538461538464	0.6666666666666666
53	CACM-1505	0.03773584905660377	0.6666666666666666
54	CACM-2890	0.037037037037037035	0.6666666666666666
55	CACM-2128	0.03636363636363636	0.6666666666666666
56	CACM-1938	0.03571428571428571	0.6666666666666666
57	CACM-3158	0.03508771929824561	0.6666666666666666
58	CACM-2712	0.034482758620689655	0.6666666666666666
59	CACM-2320	0.03389830508474576	0.6666666666666666
60	CACM-2920	0.03333333333333333	0.6666666666666666
61	CACM-2522	0.03278688524590164	0.6666666666666666
62	CACM-2757	0.03225806451612903	0.6666666666666666
63	CACM-2219	0.031746031746031744	0.6666666666666666
64	CACM-1776	0.03125	0.6666666666666666
65	CACM-2740	0.03076923076923077	0.6666666666666666
66	CACM-1462	0.030303030303030304	0.6666666666666666
67	CACM-2485	0.029850746268656716	0.6666666666666666
68	CACM-3040	0.029411764705882353	0.6666666666666666
69	CACM-2319	0.028985507246376812	0.6666666666666666
70	CACM-2597	0.02857142857142857	0.6666666666666666
71	CACM-2501	0.028169014084507043	0.6666666666666666
72	CACM-2379	0.027777777777777776	0.6666666666666666
73	CACM-2578	0.0273972602739726	0.6666666666666666
74	CACM-820	0.02702702702702703	0.6666666666666666
75	CACM-1677	0.02666666666666667	0.6666666666666666
76	CACM-2454	0.02631578947368421	0.6666666666666666
77	CACM-2280	0.025974025974025976	0.6666666666666666
78	CACM-2203	0.02564102564102564	0.6666666666666666
79	CACM-2095	0.02531645569620253	0.6666666666666666
80	CACM-1822	0.025	0.6666666666666666
81	CACM-2080	0.024691358024691357	0.6666666666666666
82	CACM-332	0.024390243902439025	0.6666666666666666
83	CACM-1989	0.024096385542168676	0.6666666666666666
84	CACM-1877	0.023809523809523808	0.6666666666666666
85	CACM-2069	0.023529411764705882	0.6666666666666666
86	CACM-1704	0.023255813953488372	0.6666666666666666
87	CACM-383	0.022988505747126436	0.6666666666666666
88	CACM-2796	0.022727272727272728	0.6666666666666666
89	CACM-3038	0.02247191011235955	0.6666666666666666
90	CACM-2849	0.03333333333333333	1.0
91	CACM-441	0.03296703296703297	1.0
92	CACM-2020	0.03260869565217391	1.0
93	CACM-1928	0.03225806451612903	1.0
94	CACM-2111	0.031914893617021274	1.0
95	CACM-2892	0.031578947368421054	1.0
96	CACM-40	0.03125	1.0
97	CACM-36	0.030927835051546393	1.0
98	CACM-405	0.030612244897959183	1.0
99	CACM-1211	0.030303030303030304	1.0
100	CACM-1755	0.03	1.0
