RANK	DOCUMENT	PRECISION	RECALL
1	CACM-0001	0.0	0.0
2	CACM-0002	0.0	0.0
3	CACM-0003	0.0	0.0
4	CACM-0004	0.0	0.0
5	CACM-0005	0.0	0.0
6	CACM-0006	0.0	0.0
7	CACM-0007	0.0	0.0
8	CACM-0008	0.0	0.0
9	CACM-0009	0.0	0.0
10	CACM-0010	0.0	0.0
11	CACM-0011	0.0	0.0
12	CACM-0012	0.0	0.0
13	CACM-0013	0.0	0.0
14	CACM-0014	0.0	0.0
15	CACM-0015	0.0	0.0
16	CACM-0016	0.0	0.0
17	CACM-0017	0.0	0.0
18	CACM-0018	0.0	0.0
19	CACM-0019	0.0	0.0
20	CACM-0020	0.0	0.0
21	CACM-0021	0.0	0.0
22	CACM-0022	0.0	0.0
23	CACM-0023	0.0	0.0
24	CACM-0024	0.0	0.0
25	CACM-0025	0.0	0.0
26	CACM-0026	0.0	0.0
27	CACM-0027	0.0	0.0
28	CACM-0028	0.0	0.0
29	CACM-0029	0.0	0.0
30	CACM-0030	0.0	0.0
31	CACM-0031	0.0	0.0
32	CACM-0032	0.0	0.0
33	CACM-0033	0.0	0.0
34	CACM-0034	0.0	0.0
35	CACM-0035	0.0	0.0
36	CACM-0036	0.0	0.0
37	CACM-0037	0.0	0.0
38	CACM-0038	0.0	0.0
39	CACM-0039	0.0	0.0
40	CACM-0040	0.0	0.0
41	CACM-0041	0.0	0.0
42	CACM-0042	0.0	0.0
43	CACM-0043	0.0	0.0
44	CACM-0044	0.0	0.0
45	CACM-0045	0.0	0.0
46	CACM-0046	0.0	0.0
47	CACM-0047	0.0	0.0
48	CACM-0048	0.0	0.0
49	CACM-0049	0.0	0.0
50	CACM-0050	0.0	0.0
51	CACM-0051	0.0	0.0
52	CACM-0052	0.0	0.0
53	CACM-0053	0.0	0.0
54	CACM-0054	0.0	0.0
55	CACM-0055	0.0	0.0
56	CACM-0056	0.0	0.0
57	CACM-0057	0.0	0.0
58	CACM-0058	0.0	0.0
59	CACM-0059	0.0	0.0
60	CACM-0060	0.0	0.0
61	CACM-0061	0.0	0.0
62	CACM-0062	0.0	0.0
63	CACM-0063	0.0	0.0
64	CACM-0064	0.0	0.0
65	CACM-0065	0.0	0.0
66	CACM-0066	0.0	0.0
67	CACM-0067	0.0	0.0
68	CACM-0068	0.0	0.0
69	CACM-0069	0.0	0.0
70	CACM-0070	0.0	0.0
71	CACM-0071	0.0	0.0
72	CACM-0072	0.0	0.0
73	CACM-0073	0.0	0.0
74	CACM-0074	0.0	0.0
75	CACM-0075	0.0	0.0
76	CACM-0076	0.0	0.0
77	CACM-0077	0.0	0.0
78	CACM-0078	0.0	0.0
79	CACM-0079	0.0	0.0
80	CACM-0080	0.0	0.0
81	CACM-0081	0.0	0.0
82	CACM-0082	0.0	0.0
83	CACM-0083	0.0	0.0
84	CACM-0084	0.0	0.0
85	CACM-0085	0.0	0.0
86	CACM-0086	0.0	0.0
87	CACM-0087	0.0	0.0
88	CACM-0088	0.0	0.0
89	CACM-0089	0.0	0.0
90	CACM-0090	0.0	0.0
91	CACM-0091	0.0	0.0
92	CACM-0092	0.0	0.0
93	CACM-0093	0.0	0.0
94	CACM-0094	0.0	0.0
95	CACM-0095	0.0	0.0
96	CACM-0096	0.0	0.0
97	CACM-0097	0.0	0.0
98	CACM-0098	0.0	0.0
99	CACM-0099	0.0	0.0
100	CACM-0100	0.0	0.0
