RANK	DOCUMENT	PRECISION	RECALL
1	CACM-2554	0.0	0.0
2	CACM-1381	0.0	0.0
3	CACM-0724	0.0	0.0
4	CACM-3059	0.0	0.0
5	CACM-0694	0.0	0.0
6	CACM-2622	0.0	0.0
7	CACM-1182	0.0	0.0
8	CACM-1588	0.0	0.0
9	CACM-0605	0.0	0.0
10	CACM-2195	0.0	0.0
11	CACM-2302	0.0	0.0
12	CACM-3020	0.0	0.0
13	CACM-2283	0.0	0.0
14	CACM-1571	0.0	0.0
15	CACM-1359	0.0	0.0
16	CACM-1652	0.0	0.0
17	CACM-1159	0.0	0.0
18	CACM-1529	0.0	0.0
19	CACM-2810	0.0	0.0
20	CACM-1770	0.0	0.0
21	CACM-1206	0.0	0.0
22	CACM-1625	0.0	0.0
23	CACM-0671	0.0	0.0
24	CACM-1108	0.0	0.0
25	CACM-2092	0.0	0.0
26	CACM-2307	0.0	0.0
27	CACM-1457	0.0	0.0
28	CACM-3013	0.0	0.0
29	CACM-2186	0.0	0.0
30	CACM-0630	0.0	0.0
31	CACM-1144	0.0	0.0
32	CACM-0796	0.0	0.0
33	CACM-1033	0.0	0.0
34	CACM-1194	0.0	0.0
35	CACM-1637	0.0	0.0
36	CACM-2940	0.0	0.0
37	CACM-1474	0.0	0.0
38	CACM-2999	0.0	0.0
39	CACM-1391	0.0	0.0
40	CACM-0670	0.0	0.0
41	CACM-1847	0.0	0.0
42	CACM-3198	0.0	0.0
43	CACM-2918	0.0	0.0
44	CACM-1587	0.0	0.0
45	CACM-0981	0.0	0.0
46	CACM-1809	0.0	0.0
47	CACM-3139	0.0	0.0
48	CACM-2321	0.0	0.0
49	CACM-0824	0.0	0.0
50	CACM-1170	0.0	0.0
51	CACM-0893	0.0	0.0
52	CACM-1236	0.0	0.0
53	CACM-2383	0.0	0.0
54	CACM-2826	0.0	0.0
55	CACM-3124	0.0	0.0
56	CACM-0696	0.0	0.0
57	CACM-1911	0.0	0.0
58	CACM-0417	0.0	0.0
59	CACM-2985	0.0	0.0
60	CACM-0104	0.0	0.0
61	CACM-1769	0.0	0.0
62	CACM-2697	0.0	0.0
63	CACM-0078	0.0	0.0
64	CACM-1034	0.0	0.0
65	CACM-3152	0.0	0.0
66	CACM-1428	0.0	0.0
67	CACM-1929	0.0	0.0
68	CACM-2389	0.0	0.0
69	CACM-1433	0.0	0.0
70	CACM-1032	0.0	0.0
71	CACM-2627	0.0	0.0
72	CACM-1099	0.0	0.0
73	CACM-0236	0.0	0.0
74	CACM-1233	0.0	0.0
75	CACM-0329	0.0	0.0
76	CACM-2274	0.0	0.0
77	CACM-1439	0.0	0.0
78	CACM-1014	0.0	0.0
79	CACM-2142	0.0	0.0
80	CACM-2834	0.0	0.0
81	CACM-2885	0.0	0.0
82	CACM-1868	0.0	0.0
83	CACM-0086	0.0	0.0
84	CACM-1649	0.0	0.0
85	CACM-1382	0.0	0.0
86	CACM-1252	0.0	0.0
87	CACM-0397	0.0	0.0
88	CACM-2832	0.0	0.0
89	CACM-2051	0.0	0.0
90	CACM-1363	0.0	0.0
91	CACM-2721	0.0	0.0
92	CACM-2113	0.0	0.0
93	CACM-2969	0.0	0.0
94	CACM-3117	0.0	0.0
95	CACM-2819	0.0	0.0
96	CACM-1116	0.0	0.0
97	CACM-2805	0.0	0.0
98	CACM-0497	0.0	0.0
99	CACM-0116	0.0	0.0
100	CACM-2794	0.0	0.0
